seedResourceAcquisitionFitness,turn,seedPopulation,error
1.45,15,38.015,7.119069309951051
1.45,16,40.475,7.394131861314968
1.45,17,43.08,7.787792322479696
1.45,18,46.52,8.297328746734287
1.45,19,46.92,8.289036308573152
1.45,20,47.995,8.438259100138033
1.45,21,49.555,8.66659765272506
1.45,22,50.47,8.797671549753844
1.45,23,50.37,8.778162292929395
1.45,24,51.12,8.864718699989297
1.45,25,52.045,9.050793022940319
1.45,26,52.705,9.139599870565384
1.45,27,52.36,9.0839175913828
1.45,28,52.655,9.127864607062257
1.45,29,52.26,9.057753491026176
1.45,30,52.355,9.08192442970762
1.45,31,52.52,9.102740957099691
1.45,32,52.325,9.07434242864143
1.45,33,52.525,9.11153764304995
1.45,34,52.535,9.113211225489678
1.45,35,52.485,9.102085251397774
1.45,36,52.45,9.095481780713186
1.45,37,52.365,9.085691149850021
1.45,38,52.325,9.076078793790685
1.45,39,52.505,9.109954792708443
1.45,40,52.26,9.069612392713921
1.45,41,52.26,9.069612392713921
1.45,42,52.26,9.069612392713921
1.45,43,52.26,9.069612392713921
1.45,44,52.26,9.069612392713921
1.45,45,52.26,9.069612392713921
1.45,46,52.26,9.069612392713921
1.45,47,52.26,9.069612392713921
1.45,48,52.26,9.069612392713921
1.45,49,52.26,9.069612392713921
1.5,0,1.0,0.0
1.5,1,1.425,0.21661292528458875
1.5,2,2.335,0.4637485407668971
1.5,3,3.465,0.7505078831598104
1.5,4,4.995,1.1388395776941311
1.5,5,7.285,1.6709547340915822
1.5,6,9.75,2.223639754030213
1.5,7,12.995,2.894428654559027
1.5,8,17.655,3.7839536311297124
1.5,9,22.13,4.543777128589717
1.5,10,26.84,5.28002410088213
1.5,11,30.96,5.786130263375529
1.5,12,35.93,6.507538723322462
1.5,13,40.35,6.973168848070195
1.5,14,44.05,7.3704453548943505
1.5,15,47.035,7.709272016668045
1.5,16,49.83,8.003829717960727
1.5,17,52.89,8.406892657941683
1.5,18,54.13,8.497686052878258
1.5,19,54.43,8.513174495880385
1.5,20,56.18,8.7527756148694
1.5,21,56.025,8.716479197836541
1.5,22,56.23,8.731504934575923
1.5,23,56.145,8.709567897617852
1.5,24,56.835,8.832668120395624
1.5,25,56.855,8.840713692576507
1.5,26,57.395,8.925832028550467
1.5,27,57.36,8.899220728162817
1.5,28,57.17,8.875892729925084
1.5,29,57.425,8.919893396139287
1.5,30,57.175,8.870458987787721
1.5,31,57.21,8.877546087500754
1.5,32,57.24,8.88295640120586
1.5,33,57.24,8.88295640120586
1.5,34,57.24,8.88295640120586
1.5,35,57.24,8.88295640120586
1.5,36,57.24,8.88295640120586
1.5,37,57.24,8.88295640120586
1.5,38,57.24,8.88295640120586
1.5,39,57.24,8.88295640120586
1.5,40,57.24,8.88295640120586
1.5,41,57.24,8.88295640120586
1.5,42,57.24,8.88295640120586
1.5,43,57.24,8.88295640120586
1.5,44,57.24,8.88295640120586
1.5,45,57.24,8.88295640120586
1.5,46,57.24,8.88295640120586
1.5,47,57.24,8.88295640120586
1.5,48,57.24,8.88295640120586
1.5,49,57.24,8.88295640120586
1.55,0,1.0,0.0
1.55,1,1.68,0.22949468233252457
1.55,2,2.575,0.47125622507008513
1.55,3,3.935,0.8545151146508254
1.55,4,5.87,1.2993661073874305
1.55,5,8.3,1.8416729195060784
1.55,6,11.47,2.558442374708246
1.55,7,14.88,3.2824171920511755
1.55,8,19.26,4.027951374735844
1.55,9,24.105,4.917857787063635
1.55,10,29.81,5.680284460416562
1.55,11,34.065,6.28333625114405
1.55,12,38.52,6.784094798695001
1.55,13,43.5,7.441851260532829
1.55,14,46.68,7.772215674132987
1.55,15,49.415,8.038863194723298
1.55,16,52.135,8.317609233475721
1.55,17,53.005,8.406354145310537
1.55,18,54.495,8.562840738243551
1.55,19,56.185,8.760566957588246
1.55,20,56.18,8.730612979782855
1.55,21,56.965,8.817962858280886
1.55,22,57.395,8.878542055046417
1.55,23,57.775,8.919447086146548
1.55,24,58.07,8.931509545915034
1.55,25,58.23,8.945319852934013
1.55,26,58.365,8.96666450840123
1.55,27,58.31,8.949726050695737
1.55,28,58.33,8.976351391539495
1.55,29,58.705,9.019335317960667
1.55,30,58.6,9.001574473120883
1.55,31,58.485,8.984494410831118
1.55,32,58.5,8.985657861659739
1.55,33,58.535,8.989549751083558
1.55,34,58.5,8.987983481036991
1.55,35,58.565,8.993492013527806
1.55,36,58.535,8.989457492143579
1.55,37,58.665,9.011690350096913
1.55,38,58.59,8.997357193119406
1.55,39,58.595,8.998185055417181
1.55,40,58.585,8.996547599814491
1.55,41,58.58,8.995756280434918
1.55,42,58.535,8.989457492143579
1.55,43,58.565,8.993492013527806
1.55,44,58.575,8.994983239803531
1.55,45,58.575,8.994983239803531
1.55,46,58.575,8.994983239803531
1.55,47,58.575,8.994983239803531
1.55,48,58.575,8.994983239803531
1.55,49,58.575,8.994983239803531
1.6,0,1.0,0.0
1.6,1,1.69,0.2466549905902251
1.6,2,2.62,0.49162588762391346
1.6,3,4.19,0.877558619712798
1.6,4,6.22,1.270429721539613
1.6,5,9.615,1.9617504392033824
1.6,6,13.76,2.707332616046161
1.6,7,18.58,3.5742525216575167
1.6,8,24.19,4.372404423960145
1.6,9,29.66,5.085206360156423
1.6,10,36.04,5.750819139344195
1.6,11,41.985,6.519583173673645
1.6,12,47.215,7.070026865887556
1.6,13,52.24,7.500137330845163
1.6,14,55.205,7.773336833641473
1.6,15,58.12,8.07658168472559
1.6,16,61.515,8.410664041967749
1.6,17,62.76,8.488251426426345
1.6,18,62.99,8.537096323162778
1.6,19,64.03,8.599565550534962
1.6,20,64.32,8.643486064270007
1.6,21,64.31,8.633109890961371
1.6,22,64.48,8.652734752682555
1.6,23,64.19,8.61422155312394
1.6,24,64.25,8.616866102949537
1.6,25,64.515,8.643394285440188
1.6,26,64.465,8.637037921669105
1.6,27,64.55,8.647476565474584
1.6,28,64.55,8.647476565474584
1.6,29,64.55,8.647476565474584
1.6,30,64.55,8.647476565474584
1.6,31,64.55,8.647476565474584
1.6,32,64.55,8.647476565474584
1.6,33,64.55,8.647476565474584
1.6,34,64.55,8.647476565474584
1.6,35,64.55,8.647476565474584
1.6,36,64.55,8.647476565474584
1.6,37,64.55,8.647476565474584
1.6,38,64.55,8.647476565474584
1.6,39,64.55,8.647476565474584
1.6,40,64.55,8.647476565474584
1.6,41,64.55,8.647476565474584
1.6,42,64.55,8.647476565474584
1.6,43,64.55,8.647476565474584
1.6,44,64.55,8.647476565474584
1.6,45,64.55,8.647476565474584
1.6,46,64.55,8.647476565474584
1.6,47,64.55,8.647476565474584
1.6,48,64.55,8.647476565474584
1.6,49,64.55,8.647476565474584
1.65,0,1.0,0.0
1.65,1,1.61,0.2266071098699325
1.65,2,2.605,0.43442928590735397
1.65,3,4.195,0.8011403705579392
1.65,4,6.38,1.2982486332610623
1.65,5,9.605,1.9058436820432005
1.65,6,13.955,2.646236680042948
1.65,7,19.56,3.4926782649563926
1.65,8,26.04,4.397388011043994
1.65,9,32.585,5.304122205574693
1.65,10,39.58,6.036882285865616
1.65,11,46.79,6.8844210083001585
1.65,12,52.07,7.379054368998382
