seedResourceAcquisitionFitness,turn,seedPopulation,error
1.6,47,63.58,8.789927579756885
1.6,48,63.58,8.789927579756885
1.6,49,63.58,8.789927579756885
1.6,50,63.58,8.789927579756885
1.65,0,1.0,0.0
1.65,1,1.6,0.22602810406642648
1.65,2,2.725,0.47598422754645586
1.65,3,4.61,0.9022373005650963
1.65,4,7.08,1.4071149824671574
1.65,5,10.785,2.1246202634266442
1.65,6,15.36,2.926715698818658
1.65,7,20.415,3.756486410229943
1.65,8,27.165,4.885146264561428
1.65,9,33.84,5.678825661788608
1.65,10,39.825,6.302534736862377
1.65,11,45.745,6.8119606042629215
1.65,12,50.655,7.280730809591496
1.65,13,55.75,7.759292979750747
1.65,14,58.515,7.85435735036333
1.65,15,60.7,8.06668560622549
1.65,16,61.99,8.107583643932323
1.65,17,64.355,8.294548273773216
1.65,18,65.565,8.439302438984008
1.65,19,66.02,8.522296982794344
1.65,20,66.4,8.51612564618516
1.65,21,66.475,8.556619163746113
1.65,22,66.705,8.547151197448542
1.65,23,67.05,8.584755459191939
1.65,24,67.255,8.612557848924723
1.65,25,67.165,8.595800920210856
1.65,26,67.22,8.604044130217318
1.65,27,67.3,8.612346041428331
1.65,28,67.405,8.626242313413414
1.65,29,67.28,8.610288074139191
1.65,30,67.28,8.610288074139191
1.65,31,67.28,8.610288074139191
1.65,32,67.28,8.610288074139191
1.65,33,67.28,8.610288074139191
1.65,34,67.28,8.610288074139191
1.65,35,67.28,8.610288074139191
1.65,36,67.28,8.610288074139191
1.65,37,67.28,8.610288074139191
1.65,38,67.28,8.610288074139191
1.65,39,67.28,8.610288074139191
1.65,40,67.28,8.610288074139191
1.65,41,67.28,8.610288074139191
1.65,42,67.28,8.610288074139191
1.65,43,67.28,8.610288074139191
1.65,44,67.28,8.610288074139191
1.65,45,67.28,8.610288074139191
1.65,46,67.28,8.610288074139191
1.65,47,67.28,8.610288074139191
1.65,48,67.28,8.610288074139191
1.65,49,67.28,8.610288074139191
1.65,50,67.28,8.610288074139191
1.7,0,1.0,0.0
1.7,1,1.75,0.24077460217270175
1.7,2,3.09,0.539139594764138
1.7,3,4.84,0.9094975695638317
1.7,4,7.85,1.5312379052888492
1.7,5,12.225,2.390560934346313
1.7,6,17.37,3.166453353443016
1.7,7,24.365,4.136880398627863
1.7,8,32.305,5.0702043746047
1.7,9,41.02,6.013526038821382
1.7,10,47.91,6.498679759856458
1.7,11,53.33,6.917914835779442
1.7,12,57.67,7.291988280778121
1.7,13,61.645,7.636886413876503
1.7,14,64.84,7.844329418434448
1.7,15,66.135,7.877989325852425
1.7,16,67.475,8.039021248191538
1.7,17,69.32,8.220321666699029
1.7,18,68.265,8.10200641386809
1.7,19,69.53,8.24571019085623
1.7,20,70.135,8.31212328665405
1.7,21,70.055,8.302789257796697
1.7,22,70.34,8.336548080877478
1.7,23,70.295,8.322057574138839
1.7,24,70.16,8.30992315318462
1.7,25,70.335,8.330573602533732
1.7,26,70.31,8.326572713769146
1.7,27,70.31,8.326572713769146
1.7,28,70.31,8.326572713769146
1.7,29,70.31,8.326572713769146
1.7,30,70.31,8.326572713769146
1.7,31,70.31,8.326572713769146
1.7,32,70.31,8.326572713769146
1.7,33,70.31,8.326572713769146
1.7,34,70.31,8.326572713769146
1.7,35,70.31,8.326572713769146
1.7,36,70.31,8.326572713769146
1.7,37,70.31,8.326572713769146
1.7,38,70.31,8.326572713769146
1.7,39,70.31,8.326572713769146
1.7,40,70.31,8.326572713769146
1.7,41,70.31,8.326572713769146
1.7,42,70.31,8.326572713769146
1.7,43,70.31,8.326572713769146
1.7,44,70.31,8.326572713769146
1.7,45,70.31,8.326572713769146
1.7,46,70.31,8.326572713769146
1.7,47,70.31,8.326572713769146
1.7,48,70.31,8.326572713769146
1.7,49,70.31,8.326572713769146
1.7,50,70.31,8.326572713769146
1.75,0,1.0,0.0
1.75,1,1.62,0.2357693019104814
1.75,2,2.88,0.5712188241339926
1.75,3,4.875,0.9675552575187707
1.75,4,7.585,1.5288016179020945
1.75,5,12.18,2.385860415046727
1.75,6,17.78,3.2693839639017597
1.75,7,24.67,4.2089046879001515
1.75,8,32.625,5.128631955384549
1.75,9,40.8,5.868963618848866
1.75,10,47.73,6.468222556150089
1.75,11,54.545,7.110077390143715
1.75,12,60.185,7.646289251913835
1.75,13,63.115,7.772373974694943
1.75,14,64.595,7.807845896903579
1.75,15,66.42,7.922619516166968
1.75,16,67.955,8.081298530430537
1.75,17,68.055,8.04257477387059
1.75,18,68.345,8.097073374726023
1.75,19,68.675,8.128811598578139
1.75,20,68.95,8.16319991308427
1.75,21,69.285,8.223098090023669
1.75,22,69.815,8.28212395708745
1.75,23,69.615,8.264573057111619
1.75,24,69.505,8.252950606787934
1.75,25,69.38,8.238035303435538
1.75,26,69.42,8.242459776929188
1.75,27,69.435,8.243731876588981
1.75,28,69.385,8.238782628482177
1.75,29,69.45,8.245606390573542
1.75,30,69.435,8.243731876588981
1.75,31,69.435,8.243731876588981
1.75,32,69.435,8.243731876588981
1.75,33,69.435,8.243731876588981
1.75,34,69.435,8.243731876588981
1.75,35,69.435,8.243731876588981
1.75,36,69.435,8.243731876588981
1.75,37,69.435,8.243731876588981
1.75,38,69.435,8.243731876588981
1.75,39,69.435,8.243731876588981
1.75,40,69.435,8.243731876588981
1.75,41,69.435,8.243731876588981
1.75,42,69.435,8.243731876588981
1.75,43,69.435,8.243731876588981
1.75,44,69.435,8.243731876588981
1.75,45,69.435,8.243731876588981
1.75,46,69.435,8.243731876588981
1.75,47,69.435,8.243731876588981
1.75,48,69.435,8.243731876588981
1.75,49,69.435,8.243731876588981
1.75,50,69.435,8.243731876588981
1.8,0,1.0,0.0
1.8,1,1.87,0.25126551416184695
1.8,2,3.48,0.5727847476384973
1.8,3,6.28,1.1485079553297943
1.8,4,10.285,1.8910321934842163
1.8,5,16.155,2.7792170162115397
1.8,6,23.74,3.7701923494640184
1.8,7,32.47,4.8035559799316125
1.8,8,40.945,5.545372173370062
1.8,9,48.58,6.1106456712336055
1.8,10,57.825,6.836714816251096
1.8,11,62.36,7.111296061416425
1.8,12,68.15,7.46625684839816
1.8,13,70.795,7.568233995868056
1.8,14,73.33,7.723432276406811
1.8,15,73.835,7.742665622099565
1.8,16,74.76,7.795985582866592
1.8,17,73.915,7.722308274856928
1.8,18,74.83,7.798174004145537
1.8,19,75.055,7.821262906773384
1.8,20,74.54,7.776783166480584
1.8,21,75.09,7.82321362952257
1.8,22,75.175,7.834130595507673
1.8,23,75.175,7.834130595507673
1.8,24,75.175,7.834130595507673
1.8,25,75.175,7.834130595507673
1.8,26,75.175,7.834130595507673
1.8,27,75.175,7.834130595507673
1.8,28,75.175,7.834130595507673
1.8,29,75.175,7.834130595507673
1.8,30,75.175,7.834130595507673
1.8,31,75.175,7.834130595507673
1.8,32,75.175,7.834130595507673
1.8,33,75.175,7.834130595507673
1.8,34,75.175,7.834130595507673
1.8,35,75.175,7.834130595507673
1.8,36,75.175,7.834130595507673
1.8,37,75.175,7.834130595507673
1.8,38,75.175,7.834130595507673
1.8,39,75.175,7.834130595507673
1.8,40,75.175,7.834130595507673
1.8,41,75.175,7.834130595507673
1.8,42,75.175,7.834130595507673
1.8,43,75.175,7.834130595507673
1.8,44,75.175,7.834130595507673
1.8,45,75.175,7.834130595507673
1.8,46,75.175,7.834130595507673
1.8,47,75.175,7.834130595507673
1.8,48,75.175,7.834130595507673
1.8,49,75.175,7.834130595507673
1.8,50,75.175,7.834130595507673
1.85,0,1.0,0.0
1.85,1,1.855,0.2398410393756223
1.85,2,3.29,0.5233404381870899
1.85,3,5.675,1.0238617723645485
1.85,4,9.37,1.7193839075326718
1.85,5,15.29,2.5192868183588324
1.85,6,22.925,3.733039558041547
1.85,7,32.375,4.793584336574234
1.85,8,42.15,5.699709908074503
1.85,9,50.875,6.404677646605776
1.85,10,58.265,6.7965167762094225
1.85,11,65.04,7.306298841330914
1.85,12,69.2,7.510497233077977
1.85,13,70.57,7.516182295504713
1.85,14,72.245,7.685268446559547
1.85,15,73.665,7.786640332537672
1.85,16,74.385,7.853823033593656
1.85,17,74.215,7.829268602128991
1.85,18,74.585,7.878823066519189
1.85,19,74.34,7.86886214883927
1.85,20,74.095,7.834239847668215
1.85,21,74.08,7.836330642562913
1.85,22,74.42,7.8762138063626
1.85,23,74.275,7.8626728013095715
1.85,24,74.15,7.849219064439168
1.85,25,74.3,7.8661753067354
1.85,26,74.3,7.8661753067354
1.85,27,74.3,7.8661753067354
1.85,28,74.3,7.8661753067354
1.85,29,74.3,7.8661753067354
1.85,30,74.3,7.8661753067354
1.85,31,74.3,7.8661753067354
1.85,32,74.3,7.8661753067354
1.85,33,74.3,7.8661753067354
1.85,34,74.3,7.8661753067354
1.85,35,74.3,7.8661753067354
1.85,36,74.3,7.8661753067354
1.85,37,74.3,7.8661753067354
1.85,38,74.3,7.8661753067354
1.85,39,74.3,7.8661753067354
1.85,40,74.3,7.8661753067354
1.85,41,74.3,7.8661753067354
1.85,42,74.3,7.8661753067354
1.85,43,74.3,7.8661753067354
1.85,44,74.3,7.8661753067354
1.85,45,74.3,7.8661753067354
1.85,46,74.3,7.8661753067354
1.85,47,74.3,7.8661753067354
1.85,48,74.3,7.8661753067354
1.85,49,74.3,7.8661753067354
1.85,50,74.3,7.8661753067354
1.9,0,1.0,0.0
1.9,1,1.76,0.2225075244498942
1.9,2,3.19,0.5133563825884138
1.9,3,5.85,1.023345245879261
1.9,4,9.87,1.76254402200213
1.9,5,16.355,2.7728116015009565
1.9,6,23.99,3.8012900764195514
1.9,7,33.095,4.852092520443065
1.9,8,43.575,5.906754516215585
1.9,9,52.03,6.588584418887464
1.9,10,58.545,7.034603445165089
1.9,11,64.1,7.349040078618614
1.9,12,68.33,7.662152916852904
1.9,13,70.76,7.807912656909167
1.9,14,71.97,7.848102351825915
1.9,15,72.775,7.933103419723565
1.9,16,73.83,8.025643226868809
1.9,17,73.305,7.978695143480053
1.9,18,73.675,8.015464647955028
1.9,19,73.83,8.035206721752644
1.9,20,73.595,8.01733020627779
1.9,21,73.865,8.03651885151669
1.9,22,73.685,8.018684822835098
1.9,23,73.78,8.030045295079447
1.9,24,73.81,8.033292455815143
1.9,25,73.69,8.024739579638407
1.9,26,73.785,8.030535200037065
1.9,27,73.795,8.031576568356016
1.9,28,73.735,8.026560153249491
1.9,29,73.795,8.031576568356016
1.9,30,73.87,8.0419995933444
1.9,31,73.9,8.04745717592941
1.9,32,73.9,8.04745717592941
1.9,33,73.9,8.04745717592941
1.9,34,73.9,8.04745717592941
1.9,35,73.9,8.04745717592941
1.9,36,73.9,8.04745717592941
1.9,37,73.9,8.04745717592941
1.9,38,73.9,8.04745717592941
1.9,39,73.9,8.04745717592941
1.9,40,73.9,8.04745717592941
1.9,41,73.9,8.04745717592941
1.9,42,73.9,8.04745717592941
1.9,43,73.9,8.04745717592941
1.9,44,73.9,8.04745717592941
1.9,45,73.9,8.04745717592941
1.9,46,73.9,8.04745717592941
1.9,47,73.9,8.04745717592941
1.9,48,73.9,8.04745717592941
1.9,49,73.9,8.04745717592941
1.9,50,73.9,8.04745717592941
1.95,0,1.0,0.0
1.95,1,1.845,0.22015242517034617
1.95,2,3.865,0.5607023374132787
1.95,3,7.215,1.1214294502918545
1.95,4,12.55,1.8788330953987966
1.95,5,20.695,3.020987552822522
1.95,6,30.6,4.069728785205378
1.95,7,42.01,5.048099399551674
1.95,8,52.42,5.814228182241557
1.95,9,61.615,6.370158602745931
1.95,10,68.425,6.723171998579261
1.95,11,74.18,7.008735449522362
1.95,12,77.625,7.14632349610018
1.95,13,76.725,6.963485179134196
1.95,14,79.08,7.127077176613639
1.95,15,79.93,7.143446451362777
1.95,16,80.535,7.206521283954672
1.95,17,80.395,7.1925829872729
1.95,18,80.515,7.204912216847006
1.95,19,80.16,7.176318686847168
1.95,20,80.17,7.177304887427454
1.95,21,80.045,7.170974101599569
1.95,22,80.0,7.170643377278225
1.95,23,80.095,7.175721342096637
1.95,24,80.095,7.175721342096637
1.95,25,80.095,7.175721342096637
1.95,26,80.095,7.175721342096637
1.95,27,80.095,7.175721342096637
1.95,28,80.095,7.175721342096637
1.95,29,80.095,7.175721342096637
1.95,30,80.095,7.175721342096637
1.95,31,80.095,7.175721342096637
1.95,32,80.095,7.175721342096637
1.95,33,80.095,7.175721342096637
1.95,34,80.095,7.175721342096637
1.95,35,80.095,7.175721342096637
1.95,36,80.095,7.175721342096637
1.95,37,80.095,7.175721342096637
1.95,38,80.095,7.175721342096637
1.95,39,80.095,7.175721342096637
1.95,40,80.095,7.175721342096637
1.95,41,80.095,7.175721342096637
1.95,42,80.095,7.175721342096637
1.95,43,80.095,7.175721342096637
1.95,44,80.095,7.175721342096637
1.95,45,80.095,7.175721342096637
1.95,46,80.095,7.175721342096637
1.95,47,80.095,7.175721342096637
1.95,48,80.095,7.175721342096637
1.95,49,80.095,7.175721342096637
1.95,50,80.095,7.175721342096637
2.0,0,1.0,0.0
2.0,1,1.93,0.2480765676616239
2.0,2,3.71,0.6571116749428212
2.0,3,6.885,1.228076089710835
2.0,4,12.38,2.102384871491209
2.0,5,19.55,3.123704171345988
2.0,6,29.495,4.218819864334975
2.0,7,41.06,5.42567245197332
2.0,8,52.065,6.170067700403607
2.0,9,60.13,6.670037988239265
2.0,10,67.005,7.0757870975269554
2.0,11,70.655,7.330974862229297
2.0,12,74.34,7.622723689130325
2.0,13,75.32,7.654304643928697
2.0,14,75.5,7.696752954788664
2.0,15,76.005,7.727326865973993
2.0,16,75.965,7.715380130538961
2.0,17,75.715,7.710326226798287
2.0,18,76.065,7.740872295379063
2.0,19,75.88,7.7291096543230395
2.0,20,76.01,7.737269656296448
2.0,21,76.025,7.739444193085987
2.0,22,76.01,7.737484034396871
2.0,23,76.01,7.737484034396871
2.0,24,76.01,7.737484034396871
2.0,25,76.01,7.737484034396871
2.0,26,76.01,7.737484034396871
2.0,27,76.01,7.737484034396871
2.0,28,76.01,7.737484034396871
2.0,29,76.01,7.737484034396871
2.0,30,76.01,7.737484034396871
2.0,31,76.01,7.737484034396871
2.0,32,76.01,7.737484034396871
2.0,33,76.01,7.737484034396871
2.0,34,76.01,7.737484034396871
2.0,35,76.01,7.737484034396871
2.0,36,76.01,7.737484034396871
2.0,37,76.01,7.737484034396871
2.0,38,76.01,7.737484034396871
2.0,39,76.01,7.737484034396871
2.0,40,76.01,7.737484034396871
2.0,41,76.01,7.737484034396871
2.0,42,76.01,7.737484034396871
2.0,43,76.01,7.737484034396871
2.0,44,76.01,7.737484034396871
2.0,45,76.01,7.737484034396871
2.0,46,76.01,7.737484034396871
2.0,47,76.01,7.737484034396871
2.0,48,76.01,7.737484034396871
2.0,49,76.01,7.737484034396871
2.0,50,76.01,7.737484034396871
2.05,0,1.0,0.0
2.05,1,2.07,0.2667631599270277
2.05,2,4.215,0.6290714931621322
2.05,3,7.8,1.2773100932002048
2.05,4,14.265,2.17253126681592
2.05,5,22.95,3.1837161621558856
2.05,6,34.765,4.501661607033608
2.05,7,46.755,5.3479172194962885
2.05,8,58.645,6.080482202563012
2.05,9,68.005,6.54180771038402
2.05,10,72.87,6.741524258163167
2.05,11,77.16,6.787650880500294
2.05,12,80.755,6.894290196492221
2.05,13,80.725,6.7897887536228865
2.05,14,81.76,6.786570662276205
2.05,15,82.06,6.7655038063196855
2.05,16,82.72,6.775120532803669
2.05,17,83.07,6.808002855901066
2.05,18,83.255,6.821134441935541
2.05,19,83.035,6.801735110135056
2.05,20,83.355,6.8282047161769555
2.05,21,83.5,6.8381112553487355
2.05,22,83.425,6.83045235051047
2.05,23,83.425,6.83045235051047
2.05,24,83.425,6.83045235051047
2.05,25,83.425,6.83045235051047
2.05,26,83.425,6.83045235051047
2.05,27,83.425,6.83045235051047
2.05,28,83.425,6.83045235051047
2.05,29,83.425,6.83045235051047
2.05,30,83.425,6.83045235051047
2.05,31,83.425,6.83045235051047
2.05,32,83.425,6.83045235051047
2.05,33,83.425,6.83045235051047
2.05,34,83.425,6.83045235051047
2.05,35,83.425,6.83045235051047
2.05,36,83.425,6.83045235051047
2.05,37,83.425,6.83045235051047
2.05,38,83.425,6.83045235051047
2.05,39,83.425,6.83045235051047
2.05,40,83.425,6.83045235051047
2.05,41,83.425,6.83045235051047
2.05,42,83.425,6.83045235051047
2.05,43,83.425,6.83045235051047
2.05,44,83.425,6.83045235051047
2.05,45,83.425,6.83045235051047
2.05,46,83.425,6.83045235051047
2.05,47,83.425,6.83045235051047
2.05,48,83.425,6.83045235051047
2.05,49,83.425,6.83045235051047
2.05,50,83.425,6.83045235051047
2.1,0,1.0,0.0
2.1,1,2.2,0.2626840776495991
2.1,2,4.565,0.7069648482748287
2.1,3,8.895,1.3932590818647839
2.1,4,16.365,2.4497597556354425
2.1,5,27.18,3.469191702783693
2.1,6,40.365,4.53496594629582
2.1,7,54.04,5.314293560568899
2.1,8,64.82,5.801787768197123
2.1,9,72.75,6.078049818276298
2.1,10,79.39,6.342526323982213
2.1,11,81.43,6.400961992178949
2.1,12,83.145,6.475467794108297
2.1,13,83.86,6.52455681305446
2.1,14,84.37,6.543222724924391
2.1,15,84.5,6.545318602479483
2.1,16,84.57,6.54783991374272
2.1,17,84.43,6.538181150423469
2.1,18,84.415,6.535993082133373
2.1,19,84.5,6.535046973954607
2.1,20,84.52,6.538801412862114
2.1,21,84.52,6.538801412862114
2.1,22,84.52,6.538801412862114
2.1,23,84.52,6.538801412862114
2.1,24,84.52,6.538801412862114
2.1,25,84.52,6.538801412862114
2.1,26,84.52,6.538801412862114
2.1,27,84.52,6.538801412862114
2.1,28,84.52,6.538801412862114
2.1,29,84.52,6.538801412862114
2.1,30,84.52,6.538801412862114
2.1,31,84.52,6.538801412862114
2.1,32,84.52,6.538801412862114
2.1,33,84.52,6.538801412862114
2.1,34,84.52,6.538801412862114
2.1,35,84.52,6.538801412862114
2.1,36,84.52,6.538801412862114
2.1,37,84.52,6.538801412862114
2.1,38,84.52,6.538801412862114
2.1,39,84.52,6.538801412862114
2.1,40,84.52,6.538801412862114
2.1,41,84.52,6.538801412862114
2.1,42,84.52,6.538801412862114
2.1,43,84.52,6.538801412862114
2.1,44,84.52,6.538801412862114
2.1,45,84.52,6.538801412862114
2.1,46,84.52,6.538801412862114
2.1,47,84.52,6.538801412862114
2.1,48,84.52,6.538801412862114
2.1,49,84.52,6.538801412862114
2.1,50,84.52,6.538801412862114
2.15,0,1.0,0.0
2.15,1,2.19,0.26854796332275566
2.15,2,4.495,0.6861086535530507
2.15,3,8.575,1.317384660742733
2.15,4,15.84,2.431631977443395
2.15,5,26.045,3.6552868183486495
2.15,6,38.465,4.841492932781797
2.15,7,51.63,5.83456070125137
2.15,8,62.245,6.657721477790673
2.15,9,69.355,6.941821681989673
2.15,10,73.14,7.0705937281693565
2.15,11,76.395,7.231956663162109
2.15,12,77.48,7.220894467018766
2.15,13,78.34,7.303655773694132
2.15,14,78.215,7.318480865111425
2.15,15,78.91,7.3713779061476
2.15,16,78.735,7.359651388172068
2.15,17,78.65,7.36387094123117
2.15,18,78.77,7.369994339420458
2.15,19,78.76,7.366922243795742
2.15,20,78.72,7.362190597385762
2.15,21,78.68,7.358891421207119
2.15,22,78.68,7.358891421207119
2.15,23,78.68,7.358891421207119
2.15,24,78.68,7.358891421207119
2.15,25,78.68,7.358891421207119
2.15,26,78.68,7.358891421207119
2.15,27,78.68,7.358891421207119
2.15,28,78.68,7.358891421207119
2.15,29,78.68,7.358891421207119
2.15,30,78.68,7.358891421207119
2.15,31,78.68,7.358891421207119
2.15,32,78.68,7.358891421207119
2.15,33,78.68,7.358891421207119
2.15,34,78.68,7.358891421207119
2.15,35,78.68,7.358891421207119
2.15,36,78.68,7.358891421207119
2.15,37,78.68,7.358891421207119
2.15,38,78.68,7.358891421207119
2.15,39,78.68,7.358891421207119
2.15,40,78.68,7.358891421207119
2.15,41,78.68,7.358891421207119
2.15,42,78.68,7.358891421207119
2.15,43,78.68,7.358891421207119
2.15,44,78.68,7.358891421207119
2.15,45,78.68,7.358891421207119
2.15,46,78.68,7.358891421207119
2.15,47,78.68,7.358891421207119
2.15,48,78.68,7.358891421207119
2.15,49,78.68,7.358891421207119
2.15,50,78.68,7.358891421207119
2.2,0,1.0,0.0
2.2,1,2.285,0.2691572154419708
2.2,2,5.335,0.7667749983149026
2.2,3,10.51,1.4939798857866986
2.2,4,19.235,2.6020961775237055
2.2,5,32.02,3.812965238130886
2.2,6,45.755,4.852841130587073
2.2,7,59.01,5.5053791504769904
2.2,8,69.285,5.972797128081126
2.2,9,75.985,6.149262506338985
2.2,10,81.165,6.353552733855167
2.2,11,82.765,6.345799435557296
2.2,12,85.45,6.404310199167071
2.2,13,84.86,6.3484666796823035
2.2,14,85.5,6.394985842403756
2.2,15,85.675,6.403356679945219
2.2,16,85.52,6.384263468869392
2.2,17,85.58,6.393879755280921
2.2,18,85.485,6.384134014987822
2.2,19,85.515,6.38623820825363
2.2,20,85.485,6.384134014987822
2.2,21,85.485,6.384134014987822
2.2,22,85.485,6.384134014987822
2.2,23,85.485,6.384134014987822
2.2,24,85.485,6.384134014987822
2.2,25,85.485,6.384134014987822
2.2,26,85.485,6.384134014987822
2.2,27,85.485,6.384134014987822
2.2,28,85.485,6.384134014987822
2.2,29,85.485,6.384134014987822
2.2,30,85.485,6.384134014987822
2.2,31,85.485,6.384134014987822
2.2,32,85.485,6.384134014987822
2.2,33,85.485,6.384134014987822
2.2,34,85.485,6.384134014987822
2.2,35,85.485,6.384134014987822
2.2,36,85.485,6.384134014987822
2.2,37,85.485,6.384134014987822
2.2,38,85.485,6.384134014987822
2.2,39,85.485,6.384134014987822
2.2,40,85.485,6.384134014987822
2.2,41,85.485,6.384134014987822
2.2,42,85.485,6.384134014987822
2.2,43,85.485,6.384134014987822
2.2,44,85.485,6.384134014987822
2.2,45,85.485,6.384134014987822
2.2,46,85.485,6.384134014987822
2.2,47,85.485,6.384134014987822
2.2,48,85.485,6.384134014987822
2.2,49,85.485,6.384134014987822
2.2,50,85.485,6.384134014987822
2.25,0,1.0,0.0
2.25,1,2.005,0.24537900743990382
2.25,2,4.37,0.6090924075166275
2.25,3,8.96,1.2822146070608653
2.25,4,17.51,2.3833722763169014
2.25,5,29.64,3.634249604611121
2.25,6,44.025,4.764846909667462
2.25,7,57.82,5.616659438680287
2.25,8,68.805,6.123643380932677
2.25,9,74.38,6.354878375996719
2.25,10,78.84,6.643328942147008
2.25,11,80.83,6.756830618237984
2.25,12,82.255,6.902117085042121
2.25,13,82.535,6.881897615411603
2.25,14,82.78,6.913430839975135
2.25,15,83.085,6.938233689539047
2.25,16,82.715,6.906642769588956
2.25,17,82.82,6.909893399407096
2.25,18,82.84,6.911541870385918
2.25,19,82.835,6.9110939682663
2.25,20,82.835,6.9110939682663
2.25,21,82.835,6.9110939682663
2.25,22,82.835,6.9110939682663
2.25,23,82.835,6.9110939682663
2.25,24,82.835,6.9110939682663
2.25,25,82.835,6.9110939682663
2.25,26,82.835,6.9110939682663
2.25,27,82.835,6.9110939682663
2.25,28,82.835,6.9110939682663
2.25,29,82.835,6.9110939682663
2.25,30,82.835,6.9110939682663
2.25,31,82.835,6.9110939682663
2.25,32,82.835,6.9110939682663
2.25,33,82.835,6.9110939682663
2.25,34,82.835,6.9110939682663
2.25,35,82.835,6.9110939682663
2.25,36,82.835,6.9110939682663
2.25,37,82.835,6.9110939682663
2.25,38,82.835,6.9110939682663
2.25,39,82.835,6.9110939682663
2.25,40,82.835,6.9110939682663
2.25,41,82.835,6.9110939682663
2.25,42,82.835,6.9110939682663
2.25,43,82.835,6.9110939682663
2.25,44,82.835,6.9110939682663
2.25,45,82.835,6.9110939682663
2.25,46,82.835,6.9110939682663
2.25,47,82.835,6.9110939682663
2.25,48,82.835,6.9110939682663
2.25,49,82.835,6.9110939682663
2.25,50,82.835,6.9110939682663
2.3,0,1.0,0.0
2.3,1,2.115,0.28227228684302075
2.3,2,4.495,0.6687235613814986
2.3,3,9.64,1.4756647092914985
2.3,4,18.85,2.74303145337063
2.3,5,30.725,3.9402585336926492
2.3,6,44.69,5.078774793846819
2.3,7,58.865,5.9644960686111546
2.3,8,68.545,6.3768762415206695
2.3,9,76.275,6.775580238810846
2.3,10,78.005,6.799786815144984
2.3,11,80.955,6.962421759043906
2.3,12,81.195,6.993452398633792
2.3,13,81.28,6.9847533622392035
2.3,14,81.085,6.9768317745598125
2.3,15,81.41,7.026142572321319
2.3,16,81.585,7.036595159164079
2.3,17,81.505,7.032273404918186
2.3,18,81.505,7.032273404918186
2.3,19,81.505,7.032273404918186
2.3,20,81.505,7.032273404918186
2.3,21,81.505,7.032273404918186
2.3,22,81.505,7.032273404918186
2.3,23,81.505,7.032273404918186
2.3,24,81.505,7.032273404918186
2.3,25,81.505,7.032273404918186
2.3,26,81.505,7.032273404918186
2.3,27,81.505,7.032273404918186
2.3,28,81.505,7.032273404918186
2.3,29,81.505,7.032273404918186
2.3,30,81.505,7.032273404918186
2.3,31,81.505,7.032273404918186
2.3,32,81.505,7.032273404918186
2.3,33,81.505,7.032273404918186
2.3,34,81.505,7.032273404918186
2.3,35,81.505,7.032273404918186
2.3,36,81.505,7.032273404918186
2.3,37,81.505,7.032273404918186
2.3,38,81.505,7.032273404918186
2.3,39,81.505,7.032273404918186
2.3,40,81.505,7.032273404918186
2.3,41,81.505,7.032273404918186
2.3,42,81.505,7.032273404918186
2.3,43,81.505,7.032273404918186
2.3,44,81.505,7.032273404918186
2.3,45,81.505,7.032273404918186
2.3,46,81.505,7.032273404918186
2.3,47,81.505,7.032273404918186
2.3,48,81.505,7.032273404918186
2.3,49,81.505,7.032273404918186
2.3,50,81.505,7.032273404918186
2.35,0,1.0,0.0
2.35,1,2.305,0.262176847613409
2.35,2,5.435,0.7345806125282506
2.35,3,11.7,1.5884744811826117
2.35,4,21.835,2.7501593712200467
2.35,5,36.3,4.112220928771066
2.35,6,52.61,5.005028890583084
2.35,7,66.585,5.675899268437462
2.35,8,75.665,5.707112336237429
2.35,9,82.34,5.784111737225913
2.35,10,84.65,5.74374559264686
2.35,11,87.105,5.886105243688945
2.35,12,87.18,5.872827545767819
2.35,13,88.235,5.937216072142476
2.35,14,88.815,5.972816567968181
2.35,15,88.465,5.94335640656314
2.35,16,88.415,5.9462693796776875
2.35,17,88.355,5.940258271674395
2.35,18,88.43,5.941559710218087
2.35,19,88.43,5.941559710218087
2.35,20,88.43,5.941559710218087
2.35,21,88.43,5.941559710218087
2.35,22,88.43,5.941559710218087
2.35,23,88.43,5.941559710218087
2.35,24,88.43,5.941559710218087
2.35,25,88.43,5.941559710218087
2.35,26,88.43,5.941559710218087
2.35,27,88.43,5.941559710218087
2.35,28,88.43,5.941559710218087
2.35,29,88.43,5.941559710218087
2.35,30,88.43,5.941559710218087
2.35,31,88.43,5.941559710218087
2.35,32,88.43,5.941559710218087
2.35,33,88.43,5.941559710218087
2.35,34,88.43,5.941559710218087
2.35,35,88.43,5.941559710218087
2.35,36,88.43,5.941559710218087
2.35,37,88.43,5.941559710218087
2.35,38,88.43,5.941559710218087
2.35,39,88.43,5.941559710218087
2.35,40,88.43,5.941559710218087
2.35,41,88.43,5.941559710218087
2.35,42,88.43,5.941559710218087
2.35,43,88.43,5.941559710218087
2.35,44,88.43,5.941559710218087
2.35,45,88.43,5.941559710218087
2.35,46,88.43,5.941559710218087
2.35,47,88.43,5.941559710218087
2.35,48,88.43,5.941559710218087
2.35,49,88.43,5.941559710218087
2.35,50,88.43,5.941559710218087
2.4,0,1.0,0.0
2.4,1,2.185,0.265870944304196
2.4,2,5.005,0.705536879354681
2.4,3,10.905,1.5856104627754242
2.4,4,21.495,2.8534793287162863
2.4,5,36.385,4.111118688253079
