seedResourceAcquisitionFitness,turn,seedPopulation,error
1.65,6,87.2,5.343301946355382
1.65,7,133.131,7.753229875388911
1.65,8,182.672,10.207471851185602
1.65,9,225.8,12.205688308207556
1.65,10,251.604,13.132378400336961
1.65,11,264.072,13.4981229016974
1.65,12,269.118,13.50476182187839
1.65,13,271.135,13.403221976560303
1.65,14,272.567,13.315627821083126
1.65,15,273.125,13.271813291010005
1.65,16,273.798,13.218607681167498
1.65,17,274.239,13.178768376043593
1.65,18,274.425,13.163150175086514
1.65,19,274.508,13.154286875169419
1.65,20,274.606,13.144097981749098
1.65,21,274.597,13.144823288991574
1.65,22,274.67,13.13804333312487
1.65,23,274.621,13.142707385516587
1.65,24,274.646,13.140524127939159
1.65,25,274.624,13.142358859327885
1.65,26,274.674,13.137858654245406
1.65,27,274.646,13.140309030804701
1.65,28,274.658,13.13928104812328
1.65,29,274.667,13.13848041830056
1.65,30,274.677,13.137638702306504
1.65,31,274.677,13.137638702306504
1.65,32,274.677,13.137638702306504
1.65,33,274.677,13.137638702306504
1.65,34,274.677,13.137638702306504
1.65,35,274.677,13.137638702306504
1.65,36,274.677,13.137638702306504
1.65,37,274.677,13.137638702306504
1.65,38,274.677,13.137638702306504
1.65,39,274.677,13.137638702306504
1.65,40,274.677,13.137638702306504
1.65,41,274.677,13.137638702306504
1.65,42,274.677,13.137638702306504
1.65,43,274.677,13.137638702306504
1.65,44,274.677,13.137638702306504
1.65,45,274.677,13.137638702306504
1.65,46,274.677,13.137638702306504
1.65,47,274.677,13.137638702306504
1.65,48,274.677,13.137638702306504
1.65,49,274.677,13.137638702306504
1.65,50,274.677,13.137638702306504
1.7,0,1.0,0.0
1.7,1,2.421,0.1171297022997626
1.7,2,5.676,0.3391010944096422
1.7,3,13.048,0.8457499132452391
1.7,4,28.397,1.869969388782657
1.7,5,55.739,3.551009241285435
1.7,6,95.202,5.744503146520358
1.7,7,142.707,8.162299159828223
1.7,8,190.881,10.480232101989856
1.7,9,230.812,12.29489619835519
1.7,10,253.286,13.143910565162855
1.7,11,263.284,13.34257882026236
1.7,12,267.736,13.270995122588829
1.7,13,269.46,13.26223254712545
1.7,14,270.367,13.250199713406516
1.7,15,270.966,13.208895576581085
1.7,16,271.149,13.199523244104284
1.7,17,271.45,13.171648532301901
1.7,18,271.249,13.187856383671317
1.7,19,271.39,13.174983881699177
1.7,20,271.456,13.169422522814443
1.7,21,271.401,13.174132345113378
1.7,22,271.422,13.172263167972119
1.7,23,271.433,13.171197692941917
1.7,24,271.387,13.175231984763514
1.7,25,271.397,13.17427063934457
1.7,26,271.417,13.17250474002418
1.7,27,271.417,13.17250474002418
1.7,28,271.417,13.17250474002418
1.7,29,271.417,13.17250474002418
1.7,30,271.417,13.17250474002418
1.7,31,271.417,13.17250474002418
1.7,32,271.417,13.17250474002418
1.7,33,271.417,13.17250474002418
1.7,34,271.417,13.17250474002418
1.7,35,271.417,13.17250474002418
1.7,36,271.417,13.17250474002418
1.7,37,271.417,13.17250474002418
1.7,38,271.417,13.17250474002418
1.7,39,271.417,13.17250474002418
1.7,40,271.417,13.17250474002418
1.7,41,271.417,13.17250474002418
1.7,42,271.417,13.17250474002418
1.7,43,271.417,13.17250474002418
1.7,44,271.417,13.17250474002418
1.7,45,271.417,13.17250474002418
1.7,46,271.417,13.17250474002418
1.7,47,271.417,13.17250474002418
1.7,48,271.417,13.17250474002418
1.7,49,271.417,13.17250474002418
1.7,50,271.417,13.17250474002418
1.75,0,1.0,0.0
1.75,1,2.361,0.11596036222977668
1.75,2,5.663,0.3396134085338609
1.75,3,13.143,0.8427354199280686
1.75,4,28.736,1.85266118242264
1.75,5,56.847,3.539955746516675
1.75,6,97.803,5.789989990123189
1.75,7,146.119,8.260725474396992
1.75,8,194.248,10.674052798668157
1.75,9,232.51,12.479941594710112
1.75,10,252.598,13.268229607901219
1.75,11,260.502,13.420766274705613
1.75,12,263.293,13.384571000365327
1.75,13,264.548,13.335252073227963
1.75,14,265.127,13.297839180896744
1.75,15,265.347,13.288922460744033
1.75,16,265.577,13.271860457745873
1.75,17,265.683,13.26370433182629
1.75,18,265.786,13.25387109974946
1.75,19,265.959,13.239600582297442
1.75,20,265.994,13.236349949271158
1.75,21,266.028,13.2334932551841
1.75,22,265.952,13.239807646061905
1.75,23,265.962,13.238962925372675
1.75,24,265.958,13.23935374763144
1.75,25,265.953,13.239750791216068
1.75,26,265.961,13.239025300895776
1.75,27,265.968,13.238416750180448
1.75,28,265.968,13.238416750180448
1.75,29,265.968,13.238416750180448
1.75,30,265.968,13.238416750180448
1.75,31,265.968,13.238416750180448
1.75,32,265.968,13.238416750180448
1.75,33,265.968,13.238416750180448
1.75,34,265.968,13.238416750180448
1.75,35,265.968,13.238416750180448
1.75,36,265.968,13.238416750180448
1.75,37,265.968,13.238416750180448
1.75,38,265.968,13.238416750180448
1.75,39,265.968,13.238416750180448
1.75,40,265.968,13.238416750180448
1.75,41,265.968,13.238416750180448
1.75,42,265.968,13.238416750180448
1.75,43,265.968,13.238416750180448
1.75,44,265.968,13.238416750180448
1.75,45,265.968,13.238416750180448
1.75,46,265.968,13.238416750180448
1.75,47,265.968,13.238416750180448
1.75,48,265.968,13.238416750180448
1.75,49,265.968,13.238416750180448
1.75,50,265.968,13.238416750180448
1.8,0,1.0,0.0
1.8,1,2.397,0.1130842163820347
1.8,2,5.84,0.34081249075718745
1.8,3,13.918,0.8881468253825329
1.8,4,31.017,1.9831522273490805
1.8,5,61.531,3.7667441804205097
1.8,6,104.052,6.005232829114547
1.8,7,153.216,8.427503094627951
1.8,8,201.262,10.690103534620249
1.8,9,237.575,12.300287627018776
1.8,10,255.224,12.911566783208087
1.8,11,262.004,13.02998318901163
1.8,12,265.664,12.980329740574206
1.8,13,266.768,12.958937624061406
1.8,14,267.379,12.92027489051128
1.8,15,267.975,12.876658122838023
1.8,16,268.045,12.87014522127447
1.8,17,268.182,12.856735560637958
1.8,18,268.217,12.85397562193296
1.8,19,268.245,12.851491824060275
1.8,20,268.16,12.858440399780278
1.8,21,268.208,12.85450903221954
1.8,22,268.245,12.85116914849138
1.8,23,268.199,12.855254506999614
1.8,24,268.223,12.85317639352374
1.8,25,268.189,12.856170046195217
1.8,26,268.189,12.856170046195217
1.8,27,268.189,12.856170046195217
1.8,28,268.189,12.856170046195217
1.8,29,268.189,12.856170046195217
1.8,30,268.189,12.856170046195217
1.8,31,268.189,12.856170046195217
1.8,32,268.189,12.856170046195217
1.8,33,268.189,12.856170046195217
1.8,34,268.189,12.856170046195217
1.8,35,268.189,12.856170046195217
1.8,36,268.189,12.856170046195217
1.8,37,268.189,12.856170046195217
1.8,38,268.189,12.856170046195217
1.8,39,268.189,12.856170046195217
1.8,40,268.189,12.856170046195217
1.8,41,268.189,12.856170046195217
1.8,42,268.189,12.856170046195217
1.8,43,268.189,12.856170046195217
1.8,44,268.189,12.856170046195217
1.8,45,268.189,12.856170046195217
1.8,46,268.189,12.856170046195217
1.8,47,268.189,12.856170046195217
1.8,48,268.189,12.856170046195217
1.8,49,268.189,12.856170046195217
1.8,50,268.189,12.856170046195217
1.85,0,1.0,0.0
1.85,1,2.473,0.1114852429278943
1.85,2,6.071,0.33533260438458257
1.85,3,14.655,0.8783161514672955
1.85,4,32.606,1.9643139228201
1.85,5,64.296,3.731320033733695
1.85,6,108.868,5.956648886871378
1.85,7,159.497,8.310458879229145
1.85,8,208.479,10.606626899864096
1.85,9,243.29,11.976604665178797
1.85,10,258.443,12.412339246424978
1.85,11,263.893,12.433399056252028
1.85,12,266.065,12.38480018530035
1.85,13,266.996,12.323707977946697
1.85,14,267.042,12.319305425570121
1.85,15,267.628,12.266745954940035
1.85,16,267.574,12.270960051118806
1.85,17,267.718,12.257784780050429
1.85,18,267.693,12.259749003065394
1.85,19,267.69,12.26008863760768
1.85,20,267.806,12.249141787563616
1.85,21,267.717,12.257458501455972
1.85,22,267.691,12.259710786084895
1.85,23,267.762,12.253156198337962
1.85,24,267.734,12.25576259815088
1.85,25,267.755,12.253808025425712
1.85,26,267.742,12.254992257052123
1.85,27,267.742,12.254992257052123
1.85,28,267.742,12.254992257052123
1.85,29,267.742,12.254992257052123
1.85,30,267.742,12.254992257052123
1.85,31,267.742,12.254992257052123
1.85,32,267.742,12.254992257052123
1.85,33,267.742,12.254992257052123
1.85,34,267.742,12.254992257052123
1.85,35,267.742,12.254992257052123
1.85,36,267.742,12.254992257052123
1.85,37,267.742,12.254992257052123
1.85,38,267.742,12.254992257052123
1.85,39,267.742,12.254992257052123
1.85,40,267.742,12.254992257052123
1.85,41,267.742,12.254992257052123
1.85,42,267.742,12.254992257052123
1.85,43,267.742,12.254992257052123
1.85,44,267.742,12.254992257052123
1.85,45,267.742,12.254992257052123
1.85,46,267.742,12.254992257052123
1.85,47,267.742,12.254992257052123
1.85,48,267.742,12.254992257052123
1.85,49,267.742,12.254992257052123
1.85,50,267.742,12.254992257052123
1.9,0,1.0,0.0
1.9,1,2.569,0.11779284584822225
1.9,2,6.321,0.3482418240859433
1.9,3,15.609,0.9112981167083127
1.9,4,35.263,2.076853056776038
1.9,5,68.839,3.895286806818774
1.9,6,115.232,6.147338556456049
1.9,7,166.422,8.522876159592869
1.9,8,214.339,10.68584023080166
1.9,9,245.016,11.882935651590913
1.9,10,259.092,12.290989314699146
1.9,11,264.1,12.331778957260127
1.9,12,266.124,12.230458139195576
1.9,13,266.95,12.190326421390637
1.9,14,267.077,12.18015771760102
1.9,15,267.444,12.14787886135278
1.9,16,267.701,12.125056903773213
1.9,17,267.64,12.130790479892397
1.9,18,267.674,12.12747589174461
1.9,19,267.731,12.122472461785094
1.9,20,267.719,12.123484801129706
1.9,21,267.722,12.123177960463266
1.9,22,267.761,12.119710151968093
1.9,23,267.755,12.120211902856255
1.9,24,267.755,12.120211902856255
1.9,25,267.755,12.120211902856255
1.9,26,267.755,12.120211902856255
1.9,27,267.755,12.120211902856255
1.9,28,267.755,12.120211902856255
1.9,29,267.755,12.120211902856255
1.9,30,267.755,12.120211902856255
1.9,31,267.755,12.120211902856255
1.9,32,267.755,12.120211902856255
1.9,33,267.755,12.120211902856255
1.9,34,267.755,12.120211902856255
1.9,35,267.755,12.120211902856255
1.9,36,267.755,12.120211902856255
1.9,37,267.755,12.120211902856255
1.9,38,267.755,12.120211902856255
1.9,39,267.755,12.120211902856255
1.9,40,267.755,12.120211902856255
1.9,41,267.755,12.120211902856255
1.9,42,267.755,12.120211902856255
1.9,43,267.755,12.120211902856255
1.9,44,267.755,12.120211902856255
1.9,45,267.755,12.120211902856255
1.9,46,267.755,12.120211902856255
1.9,47,267.755,12.120211902856255
1.9,48,267.755,12.120211902856255
1.9,49,267.755,12.120211902856255
1.9,50,267.755,12.120211902856255
1.95,0,1.0,0.0
1.95,1,2.62,0.1243247968899972
1.95,2,6.632,0.37978046818318756
1.95,3,16.285,0.9725649779747627
1.95,4,36.729,2.1979953967765695
1.95,5,71.445,4.014238843785762
1.95,6,118.61,6.222079715725755
1.95,7,170.611,8.55885934458587
1.95,8,217.014,10.625692017939286
1.95,9,246.832,11.809576438990376
1.95,10,258.932,12.175354514444734
1.95,11,263.312,12.198287975946755
1.95,12,264.793,12.198606027842999
1.95,13,265.5,12.173880519455338
1.95,14,265.831,12.138956392016638
1.95,15,265.886,12.133588502028033
1.95,16,265.927,12.129199108011363
1.95,17,265.981,12.12406944236551
1.95,18,266.113,12.111907714710327
1.95,19,266.076,12.115015528254332
1.95,20,266.086,12.11443236149941
1.95,21,266.133,12.109546764707886
1.95,22,266.147,12.10821091745646
1.95,23,266.123,12.1104399724002
1.95,24,266.136,12.109167112584288
1.95,25,266.129,12.10981004395839
1.95,26,266.129,12.10981004395839
1.95,27,266.129,12.10981004395839
1.95,28,266.129,12.10981004395839
1.95,29,266.129,12.10981004395839
1.95,30,266.129,12.10981004395839
1.95,31,266.129,12.10981004395839
1.95,32,266.129,12.10981004395839
1.95,33,266.129,12.10981004395839
1.95,34,266.129,12.10981004395839
1.95,35,266.129,12.10981004395839
1.95,36,266.129,12.10981004395839
1.95,37,266.129,12.10981004395839
1.95,38,266.129,12.10981004395839
1.95,39,266.129,12.10981004395839
1.95,40,266.129,12.10981004395839
1.95,41,266.129,12.10981004395839
1.95,42,266.129,12.10981004395839
1.95,43,266.129,12.10981004395839
1.95,44,266.129,12.10981004395839
1.95,45,266.129,12.10981004395839
1.95,46,266.129,12.10981004395839
1.95,47,266.129,12.10981004395839
1.95,48,266.129,12.10981004395839
1.95,49,266.129,12.10981004395839
1.95,50,266.129,12.10981004395839
2.0,0,1.0,0.0
2.0,1,2.609,0.12428527201512196
2.0,2,6.805,0.3827596974274252
2.0,3,17.092,1.0129906365420744
2.0,4,38.884,2.2641034721744404
2.0,5,75.517,4.151664515559105
2.0,6,124.329,6.42752398116852
2.0,7,176.399,8.724814780634972
2.0,8,221.993,10.739130329358744
2.0,9,247.884,11.713689196204058
2.0,10,257.733,11.97772195473226
2.0,11,260.825,11.984432860359675
2.0,12,261.677,11.934704929948623
2.0,13,262.026,11.905859022549862
2.0,14,262.055,11.907333675385189
2.0,15,262.235,11.89333995942286
2.0,16,262.199,11.895249836283682
2.0,17,262.265,11.889076815945145
2.0,18,262.193,11.895782041791364
2.0,19,262.212,11.89399244484207
2.0,20,262.199,11.895157802724981
2.0,21,262.21,11.894165608133505
2.0,22,262.21,11.894165608133505
2.0,23,262.21,11.894165608133505
2.0,24,262.21,11.894165608133505
2.0,25,262.21,11.894165608133505
2.0,26,262.21,11.894165608133505
2.0,27,262.21,11.894165608133505
2.0,28,262.21,11.894165608133505
2.0,29,262.21,11.894165608133505
2.0,30,262.21,11.894165608133505
2.0,31,262.21,11.894165608133505
2.0,32,262.21,11.894165608133505
2.0,33,262.21,11.894165608133505
2.0,34,262.21,11.894165608133505
2.0,35,262.21,11.894165608133505
2.0,36,262.21,11.894165608133505
2.0,37,262.21,11.894165608133505
2.0,38,262.21,11.894165608133505
2.0,39,262.21,11.894165608133505
2.0,40,262.21,11.894165608133505
2.0,41,262.21,11.894165608133505
2.0,42,262.21,11.894165608133505
2.0,43,262.21,11.894165608133505
2.0,44,262.21,11.894165608133505
2.0,45,262.21,11.894165608133505
2.0,46,262.21,11.894165608133505
2.0,47,262.21,11.894165608133505
2.0,48,262.21,11.894165608133505
2.0,49,262.21,11.894165608133505
2.0,50,262.21,11.894165608133505
2.05,0,1.0,0.0
2.05,1,2.617,0.1197777521255543
2.05,2,6.924,0.3885852069532234
2.05,3,17.62,1.0337698687656953
2.05,4,40.11,2.28842958246549
2.05,5,78.536,4.222093587011457
2.05,6,128.463,6.503145505868289
2.05,7,180.242,8.826756844057144
2.05,8,225.154,10.8259884876488
2.05,9,249.465,11.768001079324819
2.05,10,258.334,11.988942424062856
2.05,11,260.695,11.95304532909546
2.05,12,261.783,11.927658967397946
2.05,13,262.093,11.912523626215943
2.05,14,262.192,11.903668658450925
2.05,15,262.247,11.899685174860792
2.05,16,262.293,11.895675901106216
2.05,17,262.285,11.896364885078953
2.05,18,262.354,11.89001039930983
2.05,19,262.356,11.889974289601213
2.05,20,262.375,11.888711723173856
2.05,21,262.418,11.88473552116335
2.05,22,262.397,11.88667371021063
2.05,23,262.408,11.88561874476548
2.05,24,262.402,11.886176084239537
2.05,25,262.402,11.886176084239537
2.05,26,262.402,11.886176084239537
2.05,27,262.402,11.886176084239537
2.05,28,262.402,11.886176084239537
2.05,29,262.402,11.886176084239537
2.05,30,262.402,11.886176084239537
2.05,31,262.402,11.886176084239537
2.05,32,262.402,11.886176084239537
2.05,33,262.402,11.886176084239537
2.05,34,262.402,11.886176084239537
2.05,35,262.402,11.886176084239537
2.05,36,262.402,11.886176084239537
2.05,37,262.402,11.886176084239537
2.05,38,262.402,11.886176084239537
2.05,39,262.402,11.886176084239537
2.05,40,262.402,11.886176084239537
2.05,41,262.402,11.886176084239537
2.05,42,262.402,11.886176084239537
2.05,43,262.402,11.886176084239537
2.05,44,262.402,11.886176084239537
2.05,45,262.402,11.886176084239537
2.05,46,262.402,11.886176084239537
2.05,47,262.402,11.886176084239537
2.05,48,262.402,11.886176084239537
2.05,49,262.402,11.886176084239537
2.05,50,262.402,11.886176084239537
2.1,0,1.0,0.0
2.1,1,2.713,0.1253090259230012
2.1,2,7.238,0.3969231434603415
2.1,3,18.719,1.0857969588262932
2.1,4,42.681,2.3912649139110016
2.1,5,82.226,4.333200989292152
2.1,6,132.91,6.546819648364121
2.1,7,185.736,8.843617785735205
2.1,8,228.049,10.637300140937981
2.1,9,249.927,11.498883321799951
2.1,10,257.743,11.702245953300661
2.1,11,259.941,11.73874668975543
2.1,12,260.598,11.763157990282423
2.1,13,261.015,11.733340098944126
2.1,14,261.015,11.731318921442124
2.1,15,261.164,11.718551648785024
2.1,16,261.165,11.718781708577808
2.1,17,261.159,11.719066475949546
2.1,18,261.181,11.717077525319695
2.1,19,261.18,11.7171685116908
2.1,20,261.18,11.7171685116908
2.1,21,261.18,11.7171685116908
2.1,22,261.18,11.7171685116908
2.1,23,261.18,11.7171685116908
2.1,24,261.18,11.7171685116908
2.1,25,261.18,11.7171685116908
2.1,26,261.18,11.7171685116908
2.1,27,261.18,11.7171685116908
2.1,28,261.18,11.7171685116908
2.1,29,261.18,11.7171685116908
2.1,30,261.18,11.7171685116908
2.1,31,261.18,11.7171685116908
2.1,32,261.18,11.7171685116908
2.1,33,261.18,11.7171685116908
2.1,34,261.18,11.7171685116908
2.1,35,261.18,11.7171685116908
2.1,36,261.18,11.7171685116908
2.1,37,261.18,11.7171685116908
2.1,38,261.18,11.7171685116908
2.1,39,261.18,11.7171685116908
2.1,40,261.18,11.7171685116908
2.1,41,261.18,11.7171685116908
2.1,42,261.18,11.7171685116908
2.1,43,261.18,11.7171685116908
2.1,44,261.18,11.7171685116908
2.1,45,261.18,11.7171685116908
2.1,46,261.18,11.7171685116908
2.1,47,261.18,11.7171685116908
2.1,48,261.18,11.7171685116908
2.1,49,261.18,11.7171685116908
2.1,50,261.18,11.7171685116908
2.15,0,1.0,0.0
2.15,1,2.71,0.1285310431253195
2.15,2,7.355,0.41070525978534445
2.15,3,19.327,1.1528730320323355
2.15,4,44.347,2.5545222578491433
2.15,5,85.628,4.5629880908806655
2.15,6,136.887,6.7495026087981955
2.15,7,190.179,9.06705780278665
2.15,8,231.555,10.773106973828476
2.15,9,252.161,11.549358271806
2.15,10,258.686,11.718299211401927
2.15,11,260.816,11.722732491545287
2.15,12,261.462,11.721770393309441
2.15,13,261.505,11.729189126161401
2.15,14,261.596,11.721208940692321
2.15,15,261.653,11.716592331265133
2.15,16,261.578,11.723436491844808
2.15,17,261.668,11.714778724832456
2.15,18,261.649,11.716521321538778
2.15,19,261.677,11.714084588372828
2.15,20,261.654,11.716172055479205
2.15,21,261.661,11.715465797027235
2.15,22,261.661,11.715465797027235
2.15,23,261.661,11.715465797027235
2.15,24,261.661,11.715465797027235
2.15,25,261.661,11.715465797027235
2.15,26,261.661,11.715465797027235
2.15,27,261.661,11.715465797027235
2.15,28,261.661,11.715465797027235
2.15,29,261.661,11.715465797027235
2.15,30,261.661,11.715465797027235
2.15,31,261.661,11.715465797027235
2.15,32,261.661,11.715465797027235
2.15,33,261.661,11.715465797027235
2.15,34,261.661,11.715465797027235
2.15,35,261.661,11.715465797027235
2.15,36,261.661,11.715465797027235
2.15,37,261.661,11.715465797027235
2.15,38,261.661,11.715465797027235
2.15,39,261.661,11.715465797027235
2.15,40,261.661,11.715465797027235
2.15,41,261.661,11.715465797027235
2.15,42,261.661,11.715465797027235
2.15,43,261.661,11.715465797027235
2.15,44,261.661,11.715465797027235
2.15,45,261.661,11.715465797027235
2.15,46,261.661,11.715465797027235
2.15,47,261.661,11.715465797027235
2.15,48,261.661,11.715465797027235
2.15,49,261.661,11.715465797027235
2.15,50,261.661,11.715465797027235
2.2,0,1.0,0.0
2.2,1,2.787,0.12276822390453646
2.2,2,7.738,0.4149992446931652
2.2,3,20.179,1.1318035651289513
2.2,4,46.575,2.5465982687922306
2.2,5,88.992,4.53419416466447
2.2,6,141.282,6.7312045657438375
2.2,7,194.555,8.984820851321444
2.2,8,234.057,10.62052991463392
2.2,9,253.21,11.311001130077244
2.2,10,258.598,11.36715672053117
2.2,11,259.843,11.346226156713527
2.2,12,260.281,11.317166875706363
2.2,13,260.572,11.29094342502961
2.2,14,260.631,11.286018018450477
2.2,15,260.764,11.273391816664457
2.2,16,260.719,11.278225598246593
2.2,17,260.756,11.274768974560573
2.2,18,260.722,11.27797165212371
2.2,19,260.722,11.27797165212371
2.2,20,260.722,11.27797165212371
2.2,21,260.722,11.27797165212371
2.2,22,260.722,11.27797165212371
2.2,23,260.722,11.27797165212371
2.2,24,260.722,11.27797165212371
2.2,25,260.722,11.27797165212371
2.2,26,260.722,11.27797165212371
2.2,27,260.722,11.27797165212371
2.2,28,260.722,11.27797165212371
2.2,29,260.722,11.27797165212371
2.2,30,260.722,11.27797165212371
2.2,31,260.722,11.27797165212371
2.2,32,260.722,11.27797165212371
2.2,33,260.722,11.27797165212371
2.2,34,260.722,11.27797165212371
2.2,35,260.722,11.27797165212371
2.2,36,260.722,11.27797165212371
2.2,37,260.722,11.27797165212371
2.2,38,260.722,11.27797165212371
2.2,39,260.722,11.27797165212371
2.2,40,260.722,11.27797165212371
2.2,41,260.722,11.27797165212371
2.2,42,260.722,11.27797165212371
2.2,43,260.722,11.27797165212371
2.2,44,260.722,11.27797165212371
2.2,45,260.722,11.27797165212371
2.2,46,260.722,11.27797165212371
2.2,47,260.722,11.27797165212371
2.2,48,260.722,11.27797165212371
2.2,49,260.722,11.27797165212371
2.2,50,260.722,11.27797165212371
2.25,0,1.0,0.0
2.25,1,2.844,0.12670525028274637
2.25,2,8.007,0.41421186136550237
2.25,3,21.248,1.1409222826569163
2.25,4,49.233,2.5386868572063506
2.25,5,93.572,4.493886041369265
2.25,6,147.186,6.639091676291258
2.25,7,200.796,8.79503417251857
2.25,8,238.831,10.34500396012021
2.25,9,254.813,10.9647235538867
2.25,10,259.943,11.013784584836941
2.25,11,260.786,10.996955379084
2.25,12,261.355,10.959328535083586
2.25,13,261.421,10.952435818366183
2.25,14,261.384,10.955459146092238
2.25,15,261.398,10.954645474845051
2.25,16,261.441,10.950642151959897
2.25,17,261.434,10.95095391636022
2.25,18,261.464,10.948111108384495
2.25,19,261.461,10.948398295214588
2.25,20,261.461,10.948398295214588
2.25,21,261.461,10.948398295214588
2.25,22,261.461,10.948398295214588
2.25,23,261.461,10.948398295214588
2.25,24,261.461,10.948398295214588
2.25,25,261.461,10.948398295214588
2.25,26,261.461,10.948398295214588
2.25,27,261.461,10.948398295214588
2.25,28,261.461,10.948398295214588
2.25,29,261.461,10.948398295214588
2.25,30,261.461,10.948398295214588
2.25,31,261.461,10.948398295214588
2.25,32,261.461,10.948398295214588
2.25,33,261.461,10.948398295214588
2.25,34,261.461,10.948398295214588
2.25,35,261.461,10.948398295214588
2.25,36,261.461,10.948398295214588
2.25,37,261.461,10.948398295214588
2.25,38,261.461,10.948398295214588
2.25,39,261.461,10.948398295214588
2.25,40,261.461,10.948398295214588
2.25,41,261.461,10.948398295214588
2.25,42,261.461,10.948398295214588
2.25,43,261.461,10.948398295214588
2.25,44,261.461,10.948398295214588
2.25,45,261.461,10.948398295214588
2.25,46,261.461,10.948398295214588
2.25,47,261.461,10.948398295214588
2.25,48,261.461,10.948398295214588
2.25,49,261.461,10.948398295214588
2.25,50,261.461,10.948398295214588
2.3,0,1.0,0.0
2.3,1,2.863,0.12283846112613528
2.3,2,8.243,0.42207422170453146
2.3,3,22.001,1.1764266701621153
2.3,4,51.289,2.6150636570273065
2.3,5,96.705,4.5845217318426705
2.3,6,150.395,6.785927814172908
2.3,7,204.326,9.04939378864185
2.3,8,239.472,10.477890804817235
2.3,9,253.666,10.958394791010676
2.3,10,258.515,11.041263923824715
2.3,11,259.854,11.05614792281591
2.3,12,260.367,11.047066228397597
2.3,13,260.354,11.050157809951088
2.3,14,260.424,11.042535528448042
2.3,15,260.384,11.046631453536207
2.3,16,260.422,11.042868902088628
2.3,17,260.426,11.042400426720434
2.3,18,260.432,11.041816033976545
2.3,19,260.423,11.04266466426634
2.3,20,260.423,11.04266466426634
2.3,21,260.423,11.04266466426634
2.3,22,260.423,11.04266466426634
2.3,23,260.423,11.04266466426634
2.3,24,260.423,11.04266466426634
2.3,25,260.423,11.04266466426634
2.3,26,260.423,11.04266466426634
2.3,27,260.423,11.04266466426634
2.3,28,260.423,11.04266466426634
2.3,29,260.423,11.04266466426634
2.3,30,260.423,11.04266466426634
2.3,31,260.423,11.04266466426634
2.3,32,260.423,11.04266466426634
2.3,33,260.423,11.04266466426634
2.3,34,260.423,11.04266466426634
2.3,35,260.423,11.04266466426634
2.3,36,260.423,11.04266466426634
2.3,37,260.423,11.04266466426634
2.3,38,260.423,11.04266466426634
2.3,39,260.423,11.04266466426634
2.3,40,260.423,11.04266466426634
2.3,41,260.423,11.04266466426634
2.3,42,260.423,11.04266466426634
2.3,43,260.423,11.04266466426634
2.3,44,260.423,11.04266466426634
2.3,45,260.423,11.04266466426634
2.3,46,260.423,11.04266466426634
2.3,47,260.423,11.04266466426634
2.3,48,260.423,11.04266466426634
2.3,49,260.423,11.04266466426634
2.3,50,260.423,11.04266466426634
2.35,0,1.0,0.0
2.35,1,2.984,0.13224178200085657
2.35,2,8.642,0.4469626925524164
2.35,3,23.135,1.2020122693535384
2.35,4,53.702,2.6622678077930573
2.35,5,100.784,4.631257525863774
2.35,6,155.44,6.80305358771173
2.35,7,207.057,8.964272250270483
2.35,8,241.527,10.427639539424376
2.35,9,254.549,10.888830119610276
2.35,10,257.87,10.930462101693792
2.35,11,258.408,10.918795351226635
2.35,12,258.556,10.913639164256097
2.35,13,258.607,10.91609185315113
2.35,14,258.614,10.916167966653461
2.35,15,258.693,10.909262261325154
2.35,16,258.647,10.913796477198844
2.35,17,258.648,10.913708236360776
2.35,18,258.652,10.913349788141915
2.35,19,258.677,10.910849495609341
2.35,20,258.666,10.911914159193799
2.35,21,258.666,10.911914159193799
2.35,22,258.666,10.911914159193799
2.35,23,258.666,10.911914159193799
2.35,24,258.666,10.911914159193799
2.35,25,258.666,10.911914159193799
2.35,26,258.666,10.911914159193799
2.35,27,258.666,10.911914159193799
2.35,28,258.666,10.911914159193799
2.35,29,258.666,10.911914159193799
2.35,30,258.666,10.911914159193799
2.35,31,258.666,10.911914159193799
2.35,32,258.666,10.911914159193799
2.35,33,258.666,10.911914159193799
2.35,34,258.666,10.911914159193799
2.35,35,258.666,10.911914159193799
2.35,36,258.666,10.911914159193799
2.35,37,258.666,10.911914159193799
2.35,38,258.666,10.911914159193799
2.35,39,258.666,10.911914159193799
2.35,40,258.666,10.911914159193799
2.35,41,258.666,10.911914159193799
2.35,42,258.666,10.911914159193799
2.35,43,258.666,10.911914159193799
2.35,44,258.666,10.911914159193799
2.35,45,258.666,10.911914159193799
2.35,46,258.666,10.911914159193799
2.35,47,258.666,10.911914159193799
2.35,48,258.666,10.911914159193799
2.35,49,258.666,10.911914159193799
2.35,50,258.666,10.911914159193799
2.4,0,1.0,0.0
2.4,1,2.983,0.1301421282186883
2.4,2,8.624,0.43083872561046377
2.4,3,23.402,1.185274497202773
2.4,4,54.245,2.62215497968554
2.4,5,102.199,4.576512537011482
2.4,6,157.605,6.765593527070024
2.4,7,208.292,8.897494865442951
2.4,8,241.137,10.289866543629273
2.4,9,253.319,10.844363501637332
2.4,10,256.071,10.886299385517873
2.4,11,256.646,10.860730867528275
2.4,12,256.622,10.866651518221119
2.4,13,256.566,10.873760100963892
2.4,14,256.58,10.872299840707399
2.4,15,256.575,10.872912147666455
2.4,16,256.612,10.869229770826195
