seedResourceAcquisitionFitness,turn,seedPopulation,error
1.65,6,91.24,17.01826541537109
1.65,7,137.29,24.78492068303727
1.65,8,186.09,32.8993020956498
1.65,9,223.75,38.30138431953651
1.65,10,245.54,40.873556448866225
1.65,11,254.93,41.29391411034635
1.65,12,259.94,41.224694617698475
1.65,13,260.68,41.05425688628816
1.65,14,260.8,40.973696571193585
1.65,15,262.08,40.609738940381874
1.65,16,261.75,40.704825273867755
1.65,17,262.05,40.60821447688258
1.65,18,262.53,40.46511348016088
1.65,19,263.26,40.259653667047985
1.65,20,262.79,40.385739124759084
1.65,21,262.75,40.40292131987954
1.65,22,263.24,40.26198555665704
1.65,23,263.17,40.279185209250386
1.65,24,263.07,40.31312355667694
1.65,25,262.84,40.372748828597594
1.65,26,262.86,40.36716577990029
1.65,27,262.79,40.38698769506624
1.65,28,262.84,40.372748828597594
1.65,29,262.85,40.369949265322646
1.65,30,262.81,40.38124395200191
1.65,31,262.81,40.38124395200191
1.65,32,262.81,40.38124395200191
1.65,33,262.81,40.38124395200191
1.65,34,262.81,40.38124395200191
1.65,35,262.81,40.38124395200191
1.65,36,262.81,40.38124395200191
1.65,37,262.81,40.38124395200191
1.65,38,262.81,40.38124395200191
1.65,39,262.81,40.38124395200191
1.65,40,262.81,40.38124395200191
1.65,41,262.81,40.38124395200191
1.65,42,262.81,40.38124395200191
1.65,43,262.81,40.38124395200191
1.65,44,262.81,40.38124395200191
1.65,45,262.81,40.38124395200191
1.65,46,262.81,40.38124395200191
1.65,47,262.81,40.38124395200191
1.65,48,262.81,40.38124395200191
1.65,49,262.81,40.38124395200191
1.65,50,262.81,40.38124395200191
1.7,0,1.0,0.0
1.7,1,2.39,0.37130380616500513
1.7,2,6.07,1.088729035467063
1.7,3,14.16,2.54074454414134
1.7,4,30.27,5.754296009509336
1.7,5,59.34,11.15403806164025
1.7,6,103.99,18.66776181094565
1.7,7,153.85,26.443001828632617
1.7,8,202.73,33.61223049626386
1.7,9,243.27,39.2854564296955
1.7,10,261.87,41.544136653997015
1.7,11,268.65,41.32091666489799
1.7,12,271.3,41.35890810878331
1.7,13,273.58,40.94126814066058
1.7,14,274.51,40.807371914294976
1.7,15,274.89,40.66747325545029
1.7,16,274.37,40.82761203060909
1.7,17,273.97,40.93892267614467
1.7,18,274.54,40.781038774272645
1.7,19,274.05,40.91552825720271
1.7,20,274.16,40.88216376260135
1.7,21,274.04,40.91782349849302
1.7,22,274.17,40.88080591411244
1.7,23,273.9,40.960715774789605
1.7,24,273.9,40.960715774789605
1.7,25,273.9,40.960715774789605
1.7,26,273.9,40.960715774789605
1.7,27,273.9,40.960715774789605
1.7,28,273.9,40.960715774789605
1.7,29,273.9,40.960715774789605
1.7,30,273.9,40.960715774789605
1.7,31,273.9,40.960715774789605
1.7,32,273.9,40.960715774789605
1.7,33,273.9,40.960715774789605
1.7,34,273.9,40.960715774789605
1.7,35,273.9,40.960715774789605
1.7,36,273.9,40.960715774789605
1.7,37,273.9,40.960715774789605
1.7,38,273.9,40.960715774789605
1.7,39,273.9,40.960715774789605
1.7,40,273.9,40.960715774789605
1.7,41,273.9,40.960715774789605
1.7,42,273.9,40.960715774789605
1.7,43,273.9,40.960715774789605
1.7,44,273.9,40.960715774789605
1.7,45,273.9,40.960715774789605
1.7,46,273.9,40.960715774789605
1.7,47,273.9,40.960715774789605
1.7,48,273.9,40.960715774789605
1.7,49,273.9,40.960715774789605
1.7,50,273.9,40.960715774789605
1.75,0,1.0,0.0
1.75,1,2.27,0.38180533419667806
1.75,2,5.15,0.9938663046290648
1.75,3,11.92,2.5428223677584736
1.75,4,26.81,5.8490833559467355
1.75,5,52.67,11.058983770242484
1.75,6,91.09,17.923481906424342
1.75,7,135.84,25.737000672755613
1.75,8,180.65,32.86670125451576
1.75,9,220.87,39.188661521730864
1.75,10,241.98,41.24107810893355
1.75,11,254.56,42.59592026980573
1.75,12,261.6,43.390683723453634
1.75,13,264.02,43.442458648032925
1.75,14,264.59,43.29677288115556
1.75,15,264.77,43.24598557021005
1.75,16,265.29,43.120310306982304
1.75,17,265.22,43.12428433984917
1.75,18,265.04,43.1716202307108
1.75,19,264.97,43.19316992633884
1.75,20,265.51,43.05258843921058
1.75,21,265.23,43.122950009740975
1.75,22,265.33,43.09935989827005
1.75,23,265.33,43.09935989827005
1.75,24,265.33,43.09935989827005
1.75,25,265.33,43.09935989827005
1.75,26,265.33,43.09935989827005
1.75,27,265.33,43.09935989827005
1.75,28,265.33,43.09935989827005
1.75,29,265.33,43.09935989827005
1.75,30,265.33,43.09935989827005
1.75,31,265.33,43.09935989827005
1.75,32,265.33,43.09935989827005
1.75,33,265.33,43.09935989827005
1.75,34,265.33,43.09935989827005
1.75,35,265.33,43.09935989827005
1.75,36,265.33,43.09935989827005
1.75,37,265.33,43.09935989827005
1.75,38,265.33,43.09935989827005
1.75,39,265.33,43.09935989827005
1.75,40,265.33,43.09935989827005
1.75,41,265.33,43.09935989827005
1.75,42,265.33,43.09935989827005
1.75,43,265.33,43.09935989827005
1.75,44,265.33,43.09935989827005
1.75,45,265.33,43.09935989827005
1.75,46,265.33,43.09935989827005
1.75,47,265.33,43.09935989827005
1.75,48,265.33,43.09935989827005
1.75,49,265.33,43.09935989827005
1.75,50,265.33,43.09935989827005
1.8,0,1.0,0.0
1.8,1,2.41,0.34576610859626067
1.8,2,5.46,1.0084758254866282
1.8,3,13.03,2.5573341325601557
1.8,4,28.61,5.745646368791984
1.8,5,57.11,11.068689189044406
1.8,6,97.4,17.374613075171013
1.8,7,149.53,25.019311394620274
1.8,8,201.17,32.62434102125653
1.8,9,237.08,37.26942273329607
1.8,10,258.68,39.03534617931717
1.8,11,266.35,39.55696247606687
1.8,12,270.14,39.655459241548414
1.8,13,272.05,39.12910027077115
1.8,14,271.61,39.2613829919093
1.8,15,273.06,38.84348574181871
1.8,16,272.94,38.85352813342891
1.8,17,273.53,38.683235643255955
1.8,18,273.75,38.61686822648119
1.8,19,273.74,38.6173191481966
1.8,20,273.63,38.65156376399841
1.8,21,273.77,38.60880039953315
1.8,22,273.82,38.593374269757646
1.8,23,273.82,38.593374269757646
1.8,24,273.82,38.593374269757646
1.8,25,273.82,38.593374269757646
1.8,26,273.82,38.593374269757646
1.8,27,273.82,38.593374269757646
1.8,28,273.82,38.593374269757646
1.8,29,273.82,38.593374269757646
1.8,30,273.82,38.593374269757646
1.8,31,273.82,38.593374269757646
1.8,32,273.82,38.593374269757646
1.8,33,273.82,38.593374269757646
1.8,34,273.82,38.593374269757646
1.8,35,273.82,38.593374269757646
1.8,36,273.82,38.593374269757646
1.8,37,273.82,38.593374269757646
1.8,38,273.82,38.593374269757646
1.8,39,273.82,38.593374269757646
1.8,40,273.82,38.593374269757646
1.8,41,273.82,38.593374269757646
1.8,42,273.82,38.593374269757646
1.8,43,273.82,38.593374269757646
1.8,44,273.82,38.593374269757646
1.8,45,273.82,38.593374269757646
1.8,46,273.82,38.593374269757646
1.8,47,273.82,38.593374269757646
1.8,48,273.82,38.593374269757646
1.8,49,273.82,38.593374269757646
1.8,50,273.82,38.593374269757646
1.85,0,1.0,0.0
1.85,1,2.45,0.4046184296719546
1.85,2,5.8,1.0173710580507533
1.85,3,14.08,2.815719589170394
1.85,4,31.6,6.1778031878973145
1.85,5,62.82,11.70914205292788
1.85,6,106.6,17.92803101412062
1.85,7,158.19,24.922095493826077
1.85,8,206.05,31.659412555852583
1.85,9,244.16,36.51228215998478
1.85,10,261.56,38.75614580549683
1.85,11,266.58,38.37916823064552
1.85,12,267.6,38.29857141625155
1.85,13,268.65,38.009350824360695
1.85,14,268.37,38.09407977836463
1.85,15,270.23,37.5355137556098
1.85,16,270.48,37.448739840926095
1.85,17,270.37,37.48131084773587
1.85,18,270.27,37.51318192337402
1.85,19,270.42,37.46591634432778
1.85,20,270.41,37.47051893622742
1.85,21,270.52,37.436034398701736
1.85,22,270.5,37.44214878857565
1.85,23,270.47,37.45145004315418
1.85,24,270.47,37.45145004315418
1.85,25,270.47,37.45145004315418
1.85,26,270.47,37.45145004315418
1.85,27,270.47,37.45145004315418
1.85,28,270.47,37.45145004315418
1.85,29,270.47,37.45145004315418
1.85,30,270.47,37.45145004315418
1.85,31,270.47,37.45145004315418
1.85,32,270.47,37.45145004315418
1.85,33,270.47,37.45145004315418
1.85,34,270.47,37.45145004315418
1.85,35,270.47,37.45145004315418
1.85,36,270.47,37.45145004315418
1.85,37,270.47,37.45145004315418
1.85,38,270.47,37.45145004315418
1.85,39,270.47,37.45145004315418
1.85,40,270.47,37.45145004315418
1.85,41,270.47,37.45145004315418
1.85,42,270.47,37.45145004315418
1.85,43,270.47,37.45145004315418
1.85,44,270.47,37.45145004315418
1.85,45,270.47,37.45145004315418
1.85,46,270.47,37.45145004315418
1.85,47,270.47,37.45145004315418
1.85,48,270.47,37.45145004315418
1.85,49,270.47,37.45145004315418
1.85,50,270.47,37.45145004315418
1.9,0,1.0,0.0
1.9,1,2.6,0.3820572276799208
1.9,2,6.07,1.056564237525774
1.9,3,14.66,2.884059346561827
1.9,4,33.6,6.71970626649037
1.9,5,66.57,13.014605631695368
1.9,6,109.23,20.006247650286724
1.9,7,158.82,27.57806035188048
1.9,8,204.07,34.066630527121845
1.9,9,233.31,38.364531614322175
1.9,10,249.67,40.56425040568462
1.9,11,257.15,40.857806929936714
1.9,12,257.46,41.47138646825775
1.9,13,258.51,41.20419602879784
1.9,14,258.74,41.145575527450205
1.9,15,258.32,41.23237193125075
1.9,16,258.36,41.227071702560806
1.9,17,258.47,41.19498373745603
1.9,18,258.52,41.183386130734874
1.9,19,258.18,41.269068300557024
1.9,20,258.46,41.19863909148796
1.9,21,258.35,41.22483230566962
1.9,22,258.35,41.22483230566962
1.9,23,258.35,41.22483230566962
1.9,24,258.35,41.22483230566962
1.9,25,258.35,41.22483230566962
1.9,26,258.35,41.22483230566962
1.9,27,258.35,41.22483230566962
1.9,28,258.35,41.22483230566962
1.9,29,258.35,41.22483230566962
1.9,30,258.35,41.22483230566962
1.9,31,258.35,41.22483230566962
1.9,32,258.35,41.22483230566962
1.9,33,258.35,41.22483230566962
1.9,34,258.35,41.22483230566962
1.9,35,258.35,41.22483230566962
1.9,36,258.35,41.22483230566962
1.9,37,258.35,41.22483230566962
1.9,38,258.35,41.22483230566962
1.9,39,258.35,41.22483230566962
1.9,40,258.35,41.22483230566962
1.9,41,258.35,41.22483230566962
1.9,42,258.35,41.22483230566962
1.9,43,258.35,41.22483230566962
1.9,44,258.35,41.22483230566962
1.9,45,258.35,41.22483230566962
1.9,46,258.35,41.22483230566962
1.9,47,258.35,41.22483230566962
1.9,48,258.35,41.22483230566962
1.9,49,258.35,41.22483230566962
1.9,50,258.35,41.22483230566962
1.95,0,1.0,0.0
1.95,1,2.6,0.41051963858741125
1.95,2,6.25,1.0936663041115873
1.95,3,15.9,3.048524178852846
1.95,4,36.5,7.1544557310740515
1.95,5,71.87,13.29465605896064
1.95,6,119.06,21.1311221059008
1.95,7,170.38,28.924000439518665
1.95,8,217.8,36.40732211198201
1.95,9,249.92,41.74194259687491
1.95,10,262.69,43.46569334224745
1.95,11,266.66,42.81036392640425
1.95,12,267.34,42.716542645231726
1.95,13,267.86,42.69199131968563
1.95,14,268.31,42.585379606727884
1.95,15,268.33,42.579090341578535
1.95,16,268.51,42.532199148316266
1.95,17,268.5,42.53481989561877
1.95,18,268.5,42.53481989561877
1.95,19,268.5,42.53481989561877
1.95,20,268.5,42.53481989561877
1.95,21,268.5,42.53481989561877
1.95,22,268.5,42.53481989561877
1.95,23,268.5,42.53481989561877
1.95,24,268.5,42.53481989561877
1.95,25,268.5,42.53481989561877
1.95,26,268.5,42.53481989561877
1.95,27,268.5,42.53481989561877
1.95,28,268.5,42.53481989561877
1.95,29,268.5,42.53481989561877
1.95,30,268.5,42.53481989561877
1.95,31,268.5,42.53481989561877
1.95,32,268.5,42.53481989561877
1.95,33,268.5,42.53481989561877
1.95,34,268.5,42.53481989561877
1.95,35,268.5,42.53481989561877
1.95,36,268.5,42.53481989561877
1.95,37,268.5,42.53481989561877
1.95,38,268.5,42.53481989561877
1.95,39,268.5,42.53481989561877
1.95,40,268.5,42.53481989561877
1.95,41,268.5,42.53481989561877
1.95,42,268.5,42.53481989561877
1.95,43,268.5,42.53481989561877
1.95,44,268.5,42.53481989561877
1.95,45,268.5,42.53481989561877
1.95,46,268.5,42.53481989561877
1.95,47,268.5,42.53481989561877
1.95,48,268.5,42.53481989561877
1.95,49,268.5,42.53481989561877
1.95,50,268.5,42.53481989561877
2.0,0,1.0,0.0
2.0,1,2.5,0.37416081874181817
2.0,2,6.68,1.150724173746867
2.0,3,16.07,2.9735503342381016
2.0,4,36.63,6.846925923042413
2.0,5,71.6,13.002810817121926
2.0,6,118.5,20.16486123588669
2.0,7,168.69,26.833631640559076
2.0,8,214.82,33.21748123704043
2.0,9,244.15,36.77097828818583
2.0,10,254.53,37.59448159046758
2.0,11,260.74,37.76439180588301
2.0,12,262.87,37.8829214050229
2.0,13,263.21,37.93213311053046
2.0,14,263.92,37.829009753953045
2.0,15,263.65,37.90996631065039
2.0,16,263.23,38.02468244288886
2.0,17,263.37,37.98293566763985
2.0,18,263.21,38.02994188174398
2.0,19,263.52,37.94283962950243
2.0,20,263.44,37.96374499572471
2.0,21,263.44,37.96374499572471
2.0,22,263.44,37.96374499572471
2.0,23,263.44,37.96374499572471
2.0,24,263.44,37.96374499572471
2.0,25,263.44,37.96374499572471
2.0,26,263.44,37.96374499572471
2.0,27,263.44,37.96374499572471
2.0,28,263.44,37.96374499572471
2.0,29,263.44,37.96374499572471
2.0,30,263.44,37.96374499572471
2.0,31,263.44,37.96374499572471
2.0,32,263.44,37.96374499572471
2.0,33,263.44,37.96374499572471
2.0,34,263.44,37.96374499572471
2.0,35,263.44,37.96374499572471
2.0,36,263.44,37.96374499572471
2.0,37,263.44,37.96374499572471
2.0,38,263.44,37.96374499572471
2.0,39,263.44,37.96374499572471
2.0,40,263.44,37.96374499572471
2.0,41,263.44,37.96374499572471
2.0,42,263.44,37.96374499572471
2.0,43,263.44,37.96374499572471
2.0,44,263.44,37.96374499572471
2.0,45,263.44,37.96374499572471
2.0,46,263.44,37.96374499572471
2.0,47,263.44,37.96374499572471
2.0,48,263.44,37.96374499572471
2.0,49,263.44,37.96374499572471
2.0,50,263.44,37.96374499572471
2.05,0,1.0,0.0
2.05,1,2.82,0.4111333430988253
2.05,2,7.71,1.304954377256732
2.05,3,19.95,3.2574567167651196
2.05,4,46.2,7.599613210766009
2.05,5,86.17,13.930405657812372
2.05,6,139.86,21.03277861992359
2.05,7,192.02,27.835336315491276
2.05,8,235.46,33.36808498453408
2.05,9,258.24,36.22546770505272
2.05,10,267.65,37.11612497077141
2.05,11,270.12,37.50924506830228
2.05,12,271.83,38.15270254257996
2.05,13,271.84,38.18674926270623
2.05,14,273.03,37.82156846513061
2.05,15,272.22,38.06348169769393
2.05,16,272.71,37.91238007119168
2.05,17,272.82,37.881305246286985
2.05,18,272.82,37.881305246286985
2.05,19,272.82,37.881305246286985
2.05,20,272.82,37.881305246286985
2.05,21,272.82,37.881305246286985
2.05,22,272.82,37.881305246286985
2.05,23,272.82,37.881305246286985
2.05,24,272.82,37.881305246286985
2.05,25,272.82,37.881305246286985
2.05,26,272.82,37.881305246286985
2.05,27,272.82,37.881305246286985
2.05,28,272.82,37.881305246286985
2.05,29,272.82,37.881305246286985
2.05,30,272.82,37.881305246286985
2.05,31,272.82,37.881305246286985
2.05,32,272.82,37.881305246286985
2.05,33,272.82,37.881305246286985
2.05,34,272.82,37.881305246286985
2.05,35,272.82,37.881305246286985
2.05,36,272.82,37.881305246286985
2.05,37,272.82,37.881305246286985
2.05,38,272.82,37.881305246286985
2.05,39,272.82,37.881305246286985
2.05,40,272.82,37.881305246286985
2.05,41,272.82,37.881305246286985
2.05,42,272.82,37.881305246286985
2.05,43,272.82,37.881305246286985
2.05,44,272.82,37.881305246286985
2.05,45,272.82,37.881305246286985
2.05,46,272.82,37.881305246286985
2.05,47,272.82,37.881305246286985
2.05,48,272.82,37.881305246286985
2.05,49,272.82,37.881305246286985
2.05,50,272.82,37.881305246286985
2.1,0,1.0,0.0
2.1,1,2.75,0.3613053980015968
2.1,2,7.62,1.185877794701483
2.1,3,18.81,3.123387141141638
2.1,4,43.3,7.010847132124994
2.1,5,84.1,12.68268354049006
2.1,6,135.04,19.62359069148573
2.1,7,189.56,26.93160591767932
2.1,8,234.45,33.762320882652205
2.1,9,260.23,37.50692025929084
2.1,10,271.8,38.86351978621789
2.1,11,273.6,39.09713495057599
2.1,12,274.17,38.92060271839347
2.1,13,274.2,38.8948689570355
2.1,14,274.21,38.90756347110545
2.1,15,274.68,38.758962904260784
2.1,16,274.3,38.87885622151134
2.1,17,274.47,38.82456611631292
2.1,18,274.89,38.69763092686969
2.1,19,274.72,38.74782067771389
2.1,20,274.68,38.76033234841361
2.1,21,274.68,38.76033234841361
2.1,22,274.68,38.76033234841361
2.1,23,274.68,38.76033234841361
2.1,24,274.68,38.76033234841361
2.1,25,274.68,38.76033234841361
2.1,26,274.68,38.76033234841361
2.1,27,274.68,38.76033234841361
2.1,28,274.68,38.76033234841361
2.1,29,274.68,38.76033234841361
2.1,30,274.68,38.76033234841361
2.1,31,274.68,38.76033234841361
2.1,32,274.68,38.76033234841361
2.1,33,274.68,38.76033234841361
2.1,34,274.68,38.76033234841361
2.1,35,274.68,38.76033234841361
2.1,36,274.68,38.76033234841361
2.1,37,274.68,38.76033234841361
2.1,38,274.68,38.76033234841361
2.1,39,274.68,38.76033234841361
2.1,40,274.68,38.76033234841361
2.1,41,274.68,38.76033234841361
2.1,42,274.68,38.76033234841361
2.1,43,274.68,38.76033234841361
2.1,44,274.68,38.76033234841361
2.1,45,274.68,38.76033234841361
2.1,46,274.68,38.76033234841361
2.1,47,274.68,38.76033234841361
2.1,48,274.68,38.76033234841361
2.1,49,274.68,38.76033234841361
2.1,50,274.68,38.76033234841361
2.15,0,1.0,0.0
2.15,1,3.0,0.407274373150988
2.15,2,7.22,1.127836795268439
2.15,3,18.96,3.1353080623325376
2.15,4,43.79,7.183405132968737
2.15,5,84.95,13.583946664657006
2.15,6,137.98,20.68001087315473
2.15,7,191.33,28.082636963358794
2.15,8,231.56,33.124069597333886
2.15,9,250.06,34.97340373203647
2.15,10,253.89,35.50524261268018
2.15,11,257.17,34.8645714572549
2.15,12,259.1,34.42529130968953
2.15,13,259.26,34.39768315756123
2.15,14,259.7,34.28589425731451
2.15,15,259.19,34.44178907687649
2.15,16,259.28,34.414430622464124
2.15,17,259.28,34.414430622464124
2.15,18,259.28,34.414430622464124
2.15,19,259.28,34.414430622464124
2.15,20,259.28,34.414430622464124
2.15,21,259.28,34.414430622464124
2.15,22,259.28,34.414430622464124
2.15,23,259.28,34.414430622464124
2.15,24,259.28,34.414430622464124
2.15,25,259.28,34.414430622464124
2.15,26,259.28,34.414430622464124
2.15,27,259.28,34.414430622464124
2.15,28,259.28,34.414430622464124
2.15,29,259.28,34.414430622464124
2.15,30,259.28,34.414430622464124
2.15,31,259.28,34.414430622464124
2.15,32,259.28,34.414430622464124
2.15,33,259.28,34.414430622464124
2.15,34,259.28,34.414430622464124
2.15,35,259.28,34.414430622464124
2.15,36,259.28,34.414430622464124
2.15,37,259.28,34.414430622464124
2.15,38,259.28,34.414430622464124
2.15,39,259.28,34.414430622464124
2.15,40,259.28,34.414430622464124
2.15,41,259.28,34.414430622464124
2.15,42,259.28,34.414430622464124
2.15,43,259.28,34.414430622464124
2.15,44,259.28,34.414430622464124
2.15,45,259.28,34.414430622464124
2.15,46,259.28,34.414430622464124
2.15,47,259.28,34.414430622464124
2.15,48,259.28,34.414430622464124
2.15,49,259.28,34.414430622464124
2.15,50,259.28,34.414430622464124
2.2,0,1.0,0.0
2.2,1,3.12,0.47114445840290387
2.2,2,8.59,1.5832845603053274
2.2,3,22.15,4.197001443130105
2.2,4,49.45,8.900701658451347
2.2,5,93.36,15.144497209658297
2.2,6,145.4,22.627307970923198
2.2,7,197.59,29.442395875739066
2.2,8,237.37,34.740740945201196
2.2,9,254.16,36.4157355583728
2.2,10,257.76,36.395968931828776
2.2,11,259.12,35.9445932884359
2.2,12,259.53,35.82035796638553
2.2,13,258.76,36.04398211697651
2.2,14,258.82,36.010469165241005
2.2,15,259.21,35.904127825156706
2.2,16,259.08,35.93865648743278
2.2,17,258.96,35.97431128796444
2.2,18,258.96,35.97431128796444
2.2,19,259.17,35.91362058858368
2.2,20,259.24,35.89516092307588
2.2,21,259.24,35.89516092307588
2.2,22,259.24,35.89516092307588
2.2,23,259.24,35.89516092307588
2.2,24,259.24,35.89516092307588
2.2,25,259.24,35.89516092307588
2.2,26,259.24,35.89516092307588
2.2,27,259.24,35.89516092307588
2.2,28,259.24,35.89516092307588
2.2,29,259.24,35.89516092307588
2.2,30,259.24,35.89516092307588
2.2,31,259.24,35.89516092307588
2.2,32,259.24,35.89516092307588
2.2,33,259.24,35.89516092307588
2.2,34,259.24,35.89516092307588
2.2,35,259.24,35.89516092307588
2.2,36,259.24,35.89516092307588
2.2,37,259.24,35.89516092307588
2.2,38,259.24,35.89516092307588
2.2,39,259.24,35.89516092307588
2.2,40,259.24,35.89516092307588
2.2,41,259.24,35.89516092307588
2.2,42,259.24,35.89516092307588
2.2,43,259.24,35.89516092307588
2.2,44,259.24,35.89516092307588
2.2,45,259.24,35.89516092307588
2.2,46,259.24,35.89516092307588
2.2,47,259.24,35.89516092307588
2.2,48,259.24,35.89516092307588
2.2,49,259.24,35.89516092307588
2.2,50,259.24,35.89516092307588
2.25,0,1.0,0.0
2.25,1,3.03,0.38801087455607775
2.25,2,8.82,1.3916059357158792
2.25,3,23.11,4.017780991723665
2.25,4,51.9,8.651987859544285
2.25,5,98.14,14.777360976542369
2.25,6,151.55,21.574269628737028
2.25,7,203.93,27.356259298036917
2.25,8,240.44,32.03889176757923
2.25,9,255.1,33.15312462708323
2.25,10,260.15,33.26821658174953
2.25,11,259.83,33.361455709755944
2.25,12,260.55,33.14921938295166
2.25,13,260.78,33.072115162258285
2.25,14,260.7,33.10423713089148
2.25,15,261.0,33.003440568551184
2.25,16,260.75,33.08290259558828
2.25,17,260.7,33.10022840033366
2.25,18,260.62,33.12425908474614
2.25,19,260.64,33.117583106035056
2.25,20,260.8,33.06698734283205
2.25,21,260.8,33.06698734283205
2.25,22,260.8,33.06698734283205
2.25,23,260.8,33.06698734283205
2.25,24,260.8,33.06698734283205
2.25,25,260.8,33.06698734283205
2.25,26,260.8,33.06698734283205
2.25,27,260.8,33.06698734283205
2.25,28,260.8,33.06698734283205
2.25,29,260.8,33.06698734283205
2.25,30,260.8,33.06698734283205
2.25,31,260.8,33.06698734283205
2.25,32,260.8,33.06698734283205
2.25,33,260.8,33.06698734283205
2.25,34,260.8,33.06698734283205
2.25,35,260.8,33.06698734283205
2.25,36,260.8,33.06698734283205
2.25,37,260.8,33.06698734283205
2.25,38,260.8,33.06698734283205
2.25,39,260.8,33.06698734283205
2.25,40,260.8,33.06698734283205
2.25,41,260.8,33.06698734283205
2.25,42,260.8,33.06698734283205
2.25,43,260.8,33.06698734283205
2.25,44,260.8,33.06698734283205
2.25,45,260.8,33.06698734283205
2.25,46,260.8,33.06698734283205
2.25,47,260.8,33.06698734283205
2.25,48,260.8,33.06698734283205
2.25,49,260.8,33.06698734283205
2.25,50,260.8,33.06698734283205
2.3,0,1.0,0.0
2.3,1,2.77,0.3886942635309323
2.3,2,7.89,1.34036960079223
2.3,3,21.35,3.7690597289020893
2.3,4,49.65,8.032324206951273
2.3,5,94.72,13.871603960725025
2.3,6,147.7,20.355718217265533
2.3,7,201.55,27.724596820252458
2.3,8,237.64,32.71423932460988
2.3,9,256.4,35.27682633515579
2.3,10,262.68,36.63625987353663
2.3,11,264.41,36.52391699848903
2.3,12,264.43,36.49249755750594
2.3,13,264.84,36.377417249253284
2.3,14,264.83,36.383842938659654
2.3,15,264.68,36.428672277361045
2.3,16,264.74,36.41241757042684
2.3,17,264.9,36.362581861076535
2.3,18,264.71,36.417240032362486
2.3,19,264.72,36.41441204357852
2.3,20,264.72,36.41441204357852
2.3,21,264.72,36.41441204357852
2.3,22,264.72,36.41441204357852
2.3,23,264.72,36.41441204357852
2.3,24,264.72,36.41441204357852
2.3,25,264.72,36.41441204357852
2.3,26,264.72,36.41441204357852
2.3,27,264.72,36.41441204357852
2.3,28,264.72,36.41441204357852
2.3,29,264.72,36.41441204357852
2.3,30,264.72,36.41441204357852
2.3,31,264.72,36.41441204357852
2.3,32,264.72,36.41441204357852
2.3,33,264.72,36.41441204357852
2.3,34,264.72,36.41441204357852
2.3,35,264.72,36.41441204357852
2.3,36,264.72,36.41441204357852
2.3,37,264.72,36.41441204357852
2.3,38,264.72,36.41441204357852
2.3,39,264.72,36.41441204357852
2.3,40,264.72,36.41441204357852
2.3,41,264.72,36.41441204357852
2.3,42,264.72,36.41441204357852
2.3,43,264.72,36.41441204357852
2.3,44,264.72,36.41441204357852
2.3,45,264.72,36.41441204357852
2.3,46,264.72,36.41441204357852
2.3,47,264.72,36.41441204357852
2.3,48,264.72,36.41441204357852
2.3,49,264.72,36.41441204357852
2.3,50,264.72,36.41441204357852
2.35,0,1.0,0.0
2.35,1,2.83,0.39073725914749824
2.35,2,8.34,1.3533378725700018
2.35,3,22.26,3.822242543757138
2.35,4,51.34,8.639150237206081
2.35,5,97.61,14.955962115426715
2.35,6,152.09,21.992155299843574
2.35,7,203.45,29.343306003963676
2.35,8,240.2,33.71147537891511
2.35,9,251.93,35.04775721373892
2.35,10,255.43,35.2340920788983
2.35,11,257.07,35.168273100027676
2.35,12,257.58,35.022075926928466
2.35,13,257.54,35.01768498208142
2.35,14,257.54,35.01827234263874
2.35,15,257.71,34.96762603075217
2.35,16,257.4,35.0639914383716
2.35,17,257.4,35.0639914383716
2.35,18,257.4,35.0639914383716
2.35,19,257.4,35.0639914383716
2.35,20,257.4,35.0639914383716
2.35,21,257.4,35.0639914383716
2.35,22,257.4,35.0639914383716
2.35,23,257.4,35.0639914383716
2.35,24,257.4,35.0639914383716
2.35,25,257.4,35.0639914383716
2.35,26,257.4,35.0639914383716
2.35,27,257.4,35.0639914383716
2.35,28,257.4,35.0639914383716
2.35,29,257.4,35.0639914383716
2.35,30,257.4,35.0639914383716
2.35,31,257.4,35.0639914383716
2.35,32,257.4,35.0639914383716
2.35,33,257.4,35.0639914383716
2.35,34,257.4,35.0639914383716
2.35,35,257.4,35.0639914383716
2.35,36,257.4,35.0639914383716
2.35,37,257.4,35.0639914383716
2.35,38,257.4,35.0639914383716
2.35,39,257.4,35.0639914383716
2.35,40,257.4,35.0639914383716
2.35,41,257.4,35.0639914383716
2.35,42,257.4,35.0639914383716
2.35,43,257.4,35.0639914383716
2.35,44,257.4,35.0639914383716
2.35,45,257.4,35.0639914383716
2.35,46,257.4,35.0639914383716
2.35,47,257.4,35.0639914383716
2.35,48,257.4,35.0639914383716
2.35,49,257.4,35.0639914383716
2.35,50,257.4,35.0639914383716
2.4,0,1.0,0.0
2.4,1,2.94,0.4383755754509808
2.4,2,8.82,1.6567128557248694
2.4,3,24.14,4.706938842784815
2.4,4,56.71,10.14917899193987
2.4,5,102.85,16.61920495464679
2.4,6,156.58,23.841556000850403
2.4,7,210.64,30.784695434833054
2.4,8,247.71,35.63784897779803
2.4,9,259.64,37.96327661114924
2.4,10,263.49,37.555988659828074
2.4,11,265.64,37.145254091873625
2.4,12,266.36,36.9491471889896
2.4,13,266.39,36.93485752066712
2.4,14,266.15,37.00597018169776
2.4,15,266.25,36.97418588330649
2.4,16,266.2,36.98985947583358
2.4,17,266.49,36.905054363424995
