lambda,turn,seedPopulation,error
3.0,26,92.7279,0.614208245573721
3.0,27,92.7279,0.614208245573721
3.0,28,92.7279,0.614208245573721
3.0,29,92.7279,0.614208245573721
3.0,30,92.7279,0.614208245573721
3.0,31,92.7279,0.614208245573721
3.0,32,92.7279,0.614208245573721
3.0,33,92.7279,0.614208245573721
3.0,34,92.7279,0.614208245573721
3.0,35,92.7279,0.614208245573721
3.0,36,92.7279,0.614208245573721
3.0,37,92.7279,0.614208245573721
3.0,38,92.7279,0.614208245573721
3.0,39,92.7279,0.614208245573721
3.0,40,92.7279,0.614208245573721
3.0,41,92.7279,0.614208245573721
3.0,42,92.7279,0.614208245573721
3.0,43,92.7279,0.614208245573721
3.0,44,92.7279,0.614208245573721
3.0,45,92.7279,0.614208245573721
3.0,46,92.7279,0.614208245573721
3.0,47,92.7279,0.614208245573721
3.0,48,92.7279,0.614208245573721
3.0,49,92.7279,0.614208245573721
3.05,0,1.0,0.0
3.05,1,3.0609,0.045167379396397145
3.05,2,9.3489,0.1574667652931634
3.05,3,28.464,0.49609355913611
3.05,4,67.9721,0.8461706770356585
3.05,5,88.304,0.6825254497565254
3.05,6,92.6049,0.6006956518419173
3.05,7,93.2346,0.5862375646291866
3.05,8,93.3349,0.5838982577529066
3.05,9,93.3464,0.5836011876038043
3.05,10,93.3486,0.5835878125221257
3.05,11,93.3486,0.5835878125221257
3.05,12,93.3486,0.5835878125221257
3.05,13,93.3486,0.5835878125221257
3.05,14,93.3486,0.5835878125221257
3.05,15,93.3486,0.5835878125221257
3.05,16,93.3486,0.5835878125221257
3.05,17,93.3486,0.5835878125221257
3.05,18,93.3486,0.5835878125221257
3.05,19,93.3486,0.5835878125221257
3.05,20,93.3486,0.5835878125221257
3.05,21,93.3486,0.5835878125221257
3.05,22,93.3486,0.5835878125221257
3.05,23,93.3486,0.5835878125221257
3.05,24,93.3486,0.5835878125221257
3.05,25,93.3486,0.5835878125221257
3.05,26,93.3486,0.5835878125221257
3.05,27,93.3486,0.5835878125221257
3.05,28,93.3486,0.5835878125221257
3.05,29,93.3486,0.5835878125221257
3.05,30,93.3486,0.5835878125221257
3.05,31,93.3486,0.5835878125221257
3.05,32,93.3486,0.5835878125221257
3.05,33,93.3486,0.5835878125221257
3.05,34,93.3486,0.5835878125221257
3.05,35,93.3486,0.5835878125221257
3.05,36,93.3486,0.5835878125221257
3.05,37,93.3486,0.5835878125221257
3.05,38,93.3486,0.5835878125221257
3.05,39,93.3486,0.5835878125221257
3.05,40,93.3486,0.5835878125221257
3.05,41,93.3486,0.5835878125221257
3.05,42,93.3486,0.5835878125221257
3.05,43,93.3486,0.5835878125221257
3.05,44,93.3486,0.5835878125221257
3.05,45,93.3486,0.5835878125221257
3.05,46,93.3486,0.5835878125221257
3.05,47,93.3486,0.5835878125221257
3.05,48,93.3486,0.5835878125221257
3.05,49,93.3486,0.5835878125221257
3.1,0,1.0,0.0
3.1,1,3.1301,0.04591031142179691
3.1,2,9.7224,0.16402459158986993
3.1,3,30.0779,0.5227677343126871
3.1,4,70.2312,0.8442679468439422
3.1,5,88.7878,0.6761072413746803
3.1,6,92.6559,0.5988441923169461
3.1,7,93.2749,0.5853262106088266
3.1,8,93.3509,0.5830381345126483
3.1,9,93.3723,0.5826108480052739
3.1,10,93.3733,0.5826115622735841
3.1,11,93.3733,0.5826115622735841
3.1,12,93.3733,0.5826115622735841
3.1,13,93.3733,0.5826115622735841
3.1,14,93.3733,0.5826115622735841
3.1,15,93.3733,0.5826115622735841
3.1,16,93.3733,0.5826115622735841
3.1,17,93.3733,0.5826115622735841
3.1,18,93.3733,0.5826115622735841
3.1,19,93.3733,0.5826115622735841
3.1,20,93.3733,0.5826115622735841
3.1,21,93.3733,0.5826115622735841
3.1,22,93.3733,0.5826115622735841
3.1,23,93.3733,0.5826115622735841
3.1,24,93.3733,0.5826115622735841
3.1,25,93.3733,0.5826115622735841
3.1,26,93.3733,0.5826115622735841
3.1,27,93.3733,0.5826115622735841
3.1,28,93.3733,0.5826115622735841
3.1,29,93.3733,0.5826115622735841
3.1,30,93.3733,0.5826115622735841
3.1,31,93.3733,0.5826115622735841
3.1,32,93.3733,0.5826115622735841
3.1,33,93.3733,0.5826115622735841
3.1,34,93.3733,0.5826115622735841
3.1,35,93.3733,0.5826115622735841
3.1,36,93.3733,0.5826115622735841
3.1,37,93.3733,0.5826115622735841
3.1,38,93.3733,0.5826115622735841
3.1,39,93.3733,0.5826115622735841
3.1,40,93.3733,0.5826115622735841
3.1,41,93.3733,0.5826115622735841
3.1,42,93.3733,0.5826115622735841
3.1,43,93.3733,0.5826115622735841
3.1,44,93.3733,0.5826115622735841
3.1,45,93.3733,0.5826115622735841
3.1,46,93.3733,0.5826115622735841
3.1,47,93.3733,0.5826115622735841
3.1,48,93.3733,0.5826115622735841
3.1,49,93.3733,0.5826115622735841
3.15,0,1.0,0.0
3.15,1,3.1204,0.045722993316449134
3.15,2,9.788,0.16455750773240574
3.15,3,30.8215,0.5324578975592473
3.15,4,71.6419,0.8384996067499202
3.15,5,89.2711,0.6698966974294507
3.15,6,92.7002,0.5973303835617401
3.15,7,93.3106,0.5828702336526277
3.15,8,93.3879,0.5811596290238157
3.15,9,93.3951,0.5810829967805802
3.15,10,93.3951,0.5810829967805802
3.15,11,93.3951,0.5810829967805802
3.15,12,93.3951,0.5810829967805802
3.15,13,93.3951,0.5810829967805802
3.15,14,93.3951,0.5810829967805802
3.15,15,93.3951,0.5810829967805802
3.15,16,93.3951,0.5810829967805802
3.15,17,93.3951,0.5810829967805802
3.15,18,93.3951,0.5810829967805802
3.15,19,93.3951,0.5810829967805802
3.15,20,93.3951,0.5810829967805802
3.15,21,93.3951,0.5810829967805802
3.15,22,93.3951,0.5810829967805802
3.15,23,93.3951,0.5810829967805802
3.15,24,93.3951,0.5810829967805802
3.15,25,93.3951,0.5810829967805802
3.15,26,93.3951,0.5810829967805802
3.15,27,93.3951,0.5810829967805802
3.15,28,93.3951,0.5810829967805802
3.15,29,93.3951,0.5810829967805802
3.15,30,93.3951,0.5810829967805802
3.15,31,93.3951,0.5810829967805802
3.15,32,93.3951,0.5810829967805802
3.15,33,93.3951,0.5810829967805802
3.15,34,93.3951,0.5810829967805802
3.15,35,93.3951,0.5810829967805802
3.15,36,93.3951,0.5810829967805802
3.15,37,93.3951,0.5810829967805802
3.15,38,93.3951,0.5810829967805802
3.15,39,93.3951,0.5810829967805802
3.15,40,93.3951,0.5810829967805802
3.15,41,93.3951,0.5810829967805802
3.15,42,93.3951,0.5810829967805802
3.15,43,93.3951,0.5810829967805802
3.15,44,93.3951,0.5810829967805802
3.15,45,93.3951,0.5810829967805802
3.15,46,93.3951,0.5810829967805802
3.15,47,93.3951,0.5810829967805802
3.15,48,93.3951,0.5810829967805802
3.15,49,93.3951,0.5810829967805802
3.2,0,1.0,0.0
3.2,1,3.1679,0.04582015598322409
3.2,2,10.1575,0.16878718531201464
3.2,3,32.4237,0.5514361328054243
3.2,4,73.8434,0.816926233739764
3.2,5,90.5047,0.6289863868130112
3.2,6,93.5184,0.5607743445118274
3.2,7,93.995,0.5473223151935542
3.2,8,94.0902,0.5450173989614626
3.2,9,94.0947,0.5449939445112761
3.2,10,94.0947,0.5449939445112761
3.2,11,94.0947,0.5449939445112761
3.2,12,94.0947,0.5449939445112761
3.2,13,94.0947,0.5449939445112761
3.2,14,94.0947,0.5449939445112761
3.2,15,94.0947,0.5449939445112761
3.2,16,94.0947,0.5449939445112761
3.2,17,94.0947,0.5449939445112761
3.2,18,94.0947,0.5449939445112761
3.2,19,94.0947,0.5449939445112761
3.2,20,94.0947,0.5449939445112761
3.2,21,94.0947,0.5449939445112761
3.2,22,94.0947,0.5449939445112761
3.2,23,94.0947,0.5449939445112761
3.2,24,94.0947,0.5449939445112761
3.2,25,94.0947,0.5449939445112761
3.2,26,94.0947,0.5449939445112761
3.2,27,94.0947,0.5449939445112761
3.2,28,94.0947,0.5449939445112761
3.2,29,94.0947,0.5449939445112761
3.2,30,94.0947,0.5449939445112761
3.2,31,94.0947,0.5449939445112761
3.2,32,94.0947,0.5449939445112761
3.2,33,94.0947,0.5449939445112761
3.2,34,94.0947,0.5449939445112761
3.2,35,94.0947,0.5449939445112761
3.2,36,94.0947,0.5449939445112761
3.2,37,94.0947,0.5449939445112761
3.2,38,94.0947,0.5449939445112761
3.2,39,94.0947,0.5449939445112761
3.2,40,94.0947,0.5449939445112761
3.2,41,94.0947,0.5449939445112761
3.2,42,94.0947,0.5449939445112761
3.2,43,94.0947,0.5449939445112761
3.2,44,94.0947,0.5449939445112761
3.2,45,94.0947,0.5449939445112761
3.2,46,94.0947,0.5449939445112761
3.2,47,94.0947,0.5449939445112761
3.2,48,94.0947,0.5449939445112761
3.2,49,94.0947,0.5449939445112761
3.25,0,1.0,0.0
3.25,1,3.259,0.04650009741506311
3.25,2,10.5771,0.17210907227293148
3.25,3,34.1866,0.568130659619456
3.25,4,76.1061,0.7943244673141123
3.25,5,91.5768,0.5917434566429733
3.25,6,94.2194,0.5259061697805407
3.25,7,94.5632,0.5164115748472682
3.25,8,94.6309,0.5139774610372569
3.25,9,94.6431,0.5137901553227238
3.25,10,94.6431,0.5137901553227238
3.25,11,94.6431,0.5137901553227238
3.25,12,94.6431,0.5137901553227238
3.25,13,94.6431,0.5137901553227238
3.25,14,94.6431,0.5137901553227238
3.25,15,94.6431,0.5137901553227238
3.25,16,94.6431,0.5137901553227238
3.25,17,94.6431,0.5137901553227238
3.25,18,94.6431,0.5137901553227238
3.25,19,94.6431,0.5137901553227238
3.25,20,94.6431,0.5137901553227238
3.25,21,94.6431,0.5137901553227238
3.25,22,94.6431,0.5137901553227238
3.25,23,94.6431,0.5137901553227238
3.25,24,94.6431,0.5137901553227238
3.25,25,94.6431,0.5137901553227238
3.25,26,94.6431,0.5137901553227238
3.25,27,94.6431,0.5137901553227238
3.25,28,94.6431,0.5137901553227238
3.25,29,94.6431,0.5137901553227238
3.25,30,94.6431,0.5137901553227238
3.25,31,94.6431,0.5137901553227238
3.25,32,94.6431,0.5137901553227238
3.25,33,94.6431,0.5137901553227238
3.25,34,94.6431,0.5137901553227238
3.25,35,94.6431,0.5137901553227238
3.25,36,94.6431,0.5137901553227238
3.25,37,94.6431,0.5137901553227238
3.25,38,94.6431,0.5137901553227238
3.25,39,94.6431,0.5137901553227238
3.25,40,94.6431,0.5137901553227238
3.25,41,94.6431,0.5137901553227238
3.25,42,94.6431,0.5137901553227238
3.25,43,94.6431,0.5137901553227238
3.25,44,94.6431,0.5137901553227238
3.25,45,94.6431,0.5137901553227238
3.25,46,94.6431,0.5137901553227238
3.25,47,94.6431,0.5137901553227238
3.25,48,94.6431,0.5137901553227238
3.25,49,94.6431,0.5137901553227238
3.3,0,1.0,0.0
3.3,1,3.3149,0.04720826861143301
3.3,2,10.9812,0.1785825383074826
3.3,3,36.0278,0.5931859329466533
3.3,4,77.985,0.7831733386891102
3.3,5,91.8662,0.589035279866394
3.3,6,94.1247,0.5324236989080333
3.3,7,94.4464,0.5226540634314603
3.3,8,94.4978,0.521202364571252
3.3,9,94.5015,0.5211746141207527
3.3,10,94.5015,0.5211746141207527
3.3,11,94.5015,0.5211746141207527
3.3,12,94.5015,0.5211746141207527
3.3,13,94.5015,0.5211746141207527
3.3,14,94.5015,0.5211746141207527
3.3,15,94.5015,0.5211746141207527
3.3,16,94.5015,0.5211746141207527
3.3,17,94.5015,0.5211746141207527
3.3,18,94.5015,0.5211746141207527
3.3,19,94.5015,0.5211746141207527
3.3,20,94.5015,0.5211746141207527
3.3,21,94.5015,0.5211746141207527
3.3,22,94.5015,0.5211746141207527
3.3,23,94.5015,0.5211746141207527
3.3,24,94.5015,0.5211746141207527
3.3,25,94.5015,0.5211746141207527
3.3,26,94.5015,0.5211746141207527
3.3,27,94.5015,0.5211746141207527
3.3,28,94.5015,0.5211746141207527
3.3,29,94.5015,0.5211746141207527
3.3,30,94.5015,0.5211746141207527
3.3,31,94.5015,0.5211746141207527
3.3,32,94.5015,0.5211746141207527
3.3,33,94.5015,0.5211746141207527
3.3,34,94.5015,0.5211746141207527
3.3,35,94.5015,0.5211746141207527
3.3,36,94.5015,0.5211746141207527
3.3,37,94.5015,0.5211746141207527
3.3,38,94.5015,0.5211746141207527
3.3,39,94.5015,0.5211746141207527
3.3,40,94.5015,0.5211746141207527
3.3,41,94.5015,0.5211746141207527
3.3,42,94.5015,0.5211746141207527
3.3,43,94.5015,0.5211746141207527
3.3,44,94.5015,0.5211746141207527
3.3,45,94.5015,0.5211746141207527
3.3,46,94.5015,0.5211746141207527
3.3,47,94.5015,0.5211746141207527
3.3,48,94.5015,0.5211746141207527
3.3,49,94.5015,0.5211746141207527
3.35,0,1.0,0.0
3.35,1,3.3814,0.047163244912541646
3.35,2,11.3273,0.18081179560568117
3.35,3,37.7112,0.6013491805519919
3.35,4,80.0785,0.7533915155306943
3.35,5,92.8572,0.5487416118422459
3.35,6,94.7707,0.49737170963530275
3.35,7,95.0169,0.4896638731149494
3.35,8,95.0337,0.48937622581672713
3.35,9,95.0337,0.48937622581672713
3.35,10,95.0337,0.48937622581672713
3.35,11,95.0337,0.48937622581672713
3.35,12,95.0337,0.48937622581672713
3.35,13,95.0337,0.48937622581672713
3.35,14,95.0337,0.48937622581672713
3.35,15,95.0337,0.48937622581672713
3.35,16,95.0337,0.48937622581672713
3.35,17,95.0337,0.48937622581672713
3.35,18,95.0337,0.48937622581672713
3.35,19,95.0337,0.48937622581672713
3.35,20,95.0337,0.48937622581672713
3.35,21,95.0337,0.48937622581672713
3.35,22,95.0337,0.48937622581672713
3.35,23,95.0337,0.48937622581672713
3.35,24,95.0337,0.48937622581672713
3.35,25,95.0337,0.48937622581672713
3.35,26,95.0337,0.48937622581672713
3.35,27,95.0337,0.48937622581672713
3.35,28,95.0337,0.48937622581672713
3.35,29,95.0337,0.48937622581672713
3.35,30,95.0337,0.48937622581672713
3.35,31,95.0337,0.48937622581672713
3.35,32,95.0337,0.48937622581672713
3.35,33,95.0337,0.48937622581672713
3.35,34,95.0337,0.48937622581672713
3.35,35,95.0337,0.48937622581672713
3.35,36,95.0337,0.48937622581672713
3.35,37,95.0337,0.48937622581672713
3.35,38,95.0337,0.48937622581672713
3.35,39,95.0337,0.48937622581672713
3.35,40,95.0337,0.48937622581672713
3.35,41,95.0337,0.48937622581672713
3.35,42,95.0337,0.48937622581672713
3.35,43,95.0337,0.48937622581672713
3.35,44,95.0337,0.48937622581672713
3.35,45,95.0337,0.48937622581672713
3.35,46,95.0337,0.48937622581672713
3.35,47,95.0337,0.48937622581672713
3.35,48,95.0337,0.48937622581672713
3.35,49,95.0337,0.48937622581672713
3.4,0,1.0,0.0
3.4,1,3.3848,0.047439538285705574
3.4,2,11.4905,0.1829743926586751
3.4,3,38.782,0.6200405173937753
3.4,4,80.9252,0.7480898368663986
3.4,5,92.9124,0.5529741768322367
3.4,6,94.6518,0.5032692950760662
3.4,7,94.9425,0.4942751284771987
3.4,8,94.9825,0.4930588061746448
3.4,9,94.9825,0.4930588061746448
3.4,10,94.9825,0.4930588061746448
3.4,11,94.9825,0.4930588061746448
3.4,12,94.9825,0.4930588061746448
3.4,13,94.9825,0.4930588061746448
3.4,14,94.9825,0.4930588061746448
3.4,15,94.9825,0.4930588061746448
3.4,16,94.9825,0.4930588061746448
3.4,17,94.9825,0.4930588061746448
3.4,18,94.9825,0.4930588061746448
3.4,19,94.9825,0.4930588061746448
3.4,20,94.9825,0.4930588061746448
3.4,21,94.9825,0.4930588061746448
3.4,22,94.9825,0.4930588061746448
3.4,23,94.9825,0.4930588061746448
3.4,24,94.9825,0.4930588061746448
3.4,25,94.9825,0.4930588061746448
3.4,26,94.9825,0.4930588061746448
3.4,27,94.9825,0.4930588061746448
3.4,28,94.9825,0.4930588061746448
3.4,29,94.9825,0.4930588061746448
3.4,30,94.9825,0.4930588061746448
3.4,31,94.9825,0.4930588061746448
3.4,32,94.9825,0.4930588061746448
3.4,33,94.9825,0.4930588061746448
3.4,34,94.9825,0.4930588061746448
3.4,35,94.9825,0.4930588061746448
3.4,36,94.9825,0.4930588061746448
3.4,37,94.9825,0.4930588061746448
3.4,38,94.9825,0.4930588061746448
3.4,39,94.9825,0.4930588061746448
3.4,40,94.9825,0.4930588061746448
3.4,41,94.9825,0.4930588061746448
3.4,42,94.9825,0.4930588061746448
3.4,43,94.9825,0.4930588061746448
3.4,44,94.9825,0.4930588061746448
3.4,45,94.9825,0.4930588061746448
3.4,46,94.9825,0.4930588061746448
3.4,47,94.9825,0.4930588061746448
3.4,48,94.9825,0.4930588061746448
3.4,49,94.9825,0.4930588061746448
3.45,0,1.0,0.0
3.45,1,3.4699,0.047611011711221174
3.45,2,11.9218,0.1860706147698572
3.45,3,40.7958,0.6337639966508206
3.45,4,82.9007,0.7168176322948199
3.45,5,93.6777,0.5214315986679026
3.45,6,95.062,0.47946027228179844
3.45,7,95.288,0.4714779944389136
3.45,8,95.3228,0.4702282044197119
3.45,9,95.3305,0.4699521818749304
3.45,10,95.3305,0.4699521818749304
3.45,11,95.3305,0.4699521818749304
3.45,12,95.3305,0.4699521818749304
3.45,13,95.3305,0.4699521818749304
3.45,14,95.3305,0.4699521818749304
3.45,15,95.3305,0.4699521818749304
3.45,16,95.3305,0.4699521818749304
3.45,17,95.3305,0.4699521818749304
3.45,18,95.3305,0.4699521818749304
3.45,19,95.3305,0.4699521818749304
3.45,20,95.3305,0.4699521818749304
3.45,21,95.3305,0.4699521818749304
3.45,22,95.3305,0.4699521818749304
3.45,23,95.3305,0.4699521818749304
3.45,24,95.3305,0.4699521818749304
3.45,25,95.3305,0.4699521818749304
3.45,26,95.3305,0.4699521818749304
3.45,27,95.3305,0.4699521818749304
3.45,28,95.3305,0.4699521818749304
3.45,29,95.3305,0.4699521818749304
3.45,30,95.3305,0.4699521818749304
3.45,31,95.3305,0.4699521818749304
3.45,32,95.3305,0.4699521818749304
3.45,33,95.3305,0.4699521818749304
3.45,34,95.3305,0.4699521818749304
3.45,35,95.3305,0.4699521818749304
3.45,36,95.3305,0.4699521818749304
3.45,37,95.3305,0.4699521818749304
3.45,38,95.3305,0.4699521818749304
3.45,39,95.3305,0.4699521818749304
3.45,40,95.3305,0.4699521818749304
3.45,41,95.3305,0.4699521818749304
3.45,42,95.3305,0.4699521818749304
3.45,43,95.3305,0.4699521818749304
3.45,44,95.3305,0.4699521818749304
3.45,45,95.3305,0.4699521818749304
3.45,46,95.3305,0.4699521818749304
3.45,47,95.3305,0.4699521818749304
3.45,48,95.3305,0.4699521818749304
3.45,49,95.3305,0.4699521818749304
3.5,0,1.0,0.0
3.5,1,3.4993,0.04773422111664516
3.5,2,12.2531,0.18918206401676585
3.5,3,42.3665,0.6462266397892336
3.5,4,83.9802,0.699742038106308
3.5,5,94.0492,0.5021062279879231
3.5,6,95.4242,0.45943398272194713
3.5,7,95.5329,0.45591386823267044
3.5,8,95.5451,0.4555928976835304
3.5,9,95.5451,0.4555928976835304
3.5,10,95.5451,0.4555928976835304
3.5,11,95.5451,0.4555928976835304
3.5,12,95.5451,0.4555928976835304
3.5,13,95.5451,0.4555928976835304
3.5,14,95.5451,0.4555928976835304
3.5,15,95.5451,0.4555928976835304
3.5,16,95.5451,0.4555928976835304
3.5,17,95.5451,0.4555928976835304
3.5,18,95.5451,0.4555928976835304
3.5,19,95.5451,0.4555928976835304
3.5,20,95.5451,0.4555928976835304
3.5,21,95.5451,0.4555928976835304
3.5,22,95.5451,0.4555928976835304
3.5,23,95.5451,0.4555928976835304
3.5,24,95.5451,0.4555928976835304
3.5,25,95.5451,0.4555928976835304
3.5,26,95.5451,0.4555928976835304
3.5,27,95.5451,0.4555928976835304
3.5,28,95.5451,0.4555928976835304
3.5,29,95.5451,0.4555928976835304
3.5,30,95.5451,0.4555928976835304
3.5,31,95.5451,0.4555928976835304
3.5,32,95.5451,0.4555928976835304
3.5,33,95.5451,0.4555928976835304
3.5,34,95.5451,0.4555928976835304
3.5,35,95.5451,0.4555928976835304
3.5,36,95.5451,0.4555928976835304
3.5,37,95.5451,0.4555928976835304
3.5,38,95.5451,0.4555928976835304
3.5,39,95.5451,0.4555928976835304
3.5,40,95.5451,0.4555928976835304
3.5,41,95.5451,0.4555928976835304
3.5,42,95.5451,0.4555928976835304
3.5,43,95.5451,0.4555928976835304
3.5,44,95.5451,0.4555928976835304
3.5,45,95.5451,0.4555928976835304
3.5,46,95.5451,0.4555928976835304
3.5,47,95.5451,0.4555928976835304
3.5,48,95.5451,0.4555928976835304
3.5,49,95.5451,0.4555928976835304
3.55,0,1.0,0.0
3.55,1,3.5607,0.0484551457631488
3.55,2,12.6506,0.19415418183703537
3.55,3,44.2258,0.663083713044486
3.55,4,85.4803,0.6734635695999174
3.55,5,94.5104,0.48465684071145176
3.55,6,95.5013,0.45379080026286545
3.55,7,95.628,0.4489666899775102
3.55,8,95.6442,0.44848613583282315
3.55,9,95.6505,0.44822371985497966
3.55,10,95.6505,0.44822371985497966
3.55,11,95.6505,0.44822371985497966
3.55,12,95.6505,0.44822371985497966
3.55,13,95.6505,0.44822371985497966
3.55,14,95.6505,0.44822371985497966
3.55,15,95.6505,0.44822371985497966
3.55,16,95.6505,0.44822371985497966
3.55,17,95.6505,0.44822371985497966
3.55,18,95.6505,0.44822371985497966
3.55,19,95.6505,0.44822371985497966
3.55,20,95.6505,0.44822371985497966
3.55,21,95.6505,0.44822371985497966
3.55,22,95.6505,0.44822371985497966
3.55,23,95.6505,0.44822371985497966
3.55,24,95.6505,0.44822371985497966
3.55,25,95.6505,0.44822371985497966
3.55,26,95.6505,0.44822371985497966
3.55,27,95.6505,0.44822371985497966
3.55,28,95.6505,0.44822371985497966
3.55,29,95.6505,0.44822371985497966
3.55,30,95.6505,0.44822371985497966
3.55,31,95.6505,0.44822371985497966
3.55,32,95.6505,0.44822371985497966
3.55,33,95.6505,0.44822371985497966
3.55,34,95.6505,0.44822371985497966
3.55,35,95.6505,0.44822371985497966
3.55,36,95.6505,0.44822371985497966
3.55,37,95.6505,0.44822371985497966
3.55,38,95.6505,0.44822371985497966
3.55,39,95.6505,0.44822371985497966
3.55,40,95.6505,0.44822371985497966
3.55,41,95.6505,0.44822371985497966
3.55,42,95.6505,0.44822371985497966
3.55,43,95.6505,0.44822371985497966
3.55,44,95.6505,0.44822371985497966
3.55,45,95.6505,0.44822371985497966
3.55,46,95.6505,0.44822371985497966
3.55,47,95.6505,0.44822371985497966
3.55,48,95.6505,0.44822371985497966
3.55,49,95.6505,0.44822371985497966
3.6,0,1.0,0.0
3.6,1,3.5751,0.048669952108824965
3.6,2,12.8741,0.19818700694892577
3.6,3,45.4078,0.6715364835670314
3.6,4,86.2799,0.6602680868736428
3.6,5,94.5748,0.48205584239640586
3.6,6,95.5831,0.4495589610137074
3.6,7,95.6828,0.445764347874146
3.6,8,95.6948,0.4455176977521802
3.6,9,95.6948,0.4455176977521802
3.6,10,95.6948,0.4455176977521802
3.6,11,95.6948,0.4455176977521802
3.6,12,95.6948,0.4455176977521802
3.6,13,95.6948,0.4455176977521802
3.6,14,95.6948,0.4455176977521802
3.6,15,95.6948,0.4455176977521802
3.6,16,95.6948,0.4455176977521802
3.6,17,95.6948,0.4455176977521802
3.6,18,95.6948,0.4455176977521802
3.6,19,95.6948,0.4455176977521802
3.6,20,95.6948,0.4455176977521802
3.6,21,95.6948,0.4455176977521802
3.6,22,95.6948,0.4455176977521802
3.6,23,95.6948,0.4455176977521802
3.6,24,95.6948,0.4455176977521802
3.6,25,95.6948,0.4455176977521802
3.6,26,95.6948,0.4455176977521802
3.6,27,95.6948,0.4455176977521802
3.6,28,95.6948,0.4455176977521802
3.6,29,95.6948,0.4455176977521802
3.6,30,95.6948,0.4455176977521802
3.6,31,95.6948,0.4455176977521802
3.6,32,95.6948,0.4455176977521802
3.6,33,95.6948,0.4455176977521802
3.6,34,95.6948,0.4455176977521802
3.6,35,95.6948,0.4455176977521802
3.6,36,95.6948,0.4455176977521802
3.6,37,95.6948,0.4455176977521802
3.6,38,95.6948,0.4455176977521802
3.6,39,95.6948,0.4455176977521802
3.6,40,95.6948,0.4455176977521802
3.6,41,95.6948,0.4455176977521802
3.6,42,95.6948,0.4455176977521802
3.6,43,95.6948,0.4455176977521802
3.6,44,95.6948,0.4455176977521802
3.6,45,95.6948,0.4455176977521802
3.6,46,95.6948,0.4455176977521802
3.6,47,95.6948,0.4455176977521802
3.6,48,95.6948,0.4455176977521802
3.6,49,95.6948,0.4455176977521802
3.65,0,1.0,0.0
3.65,1,3.6655,0.04913160439480624
3.65,2,13.4002,0.2027163587408083
3.65,3,47.7672,0.6885009134840558
3.65,4,87.696,0.6282471349086052
3.65,5,95.0943,0.4547152314570866
3.65,6,95.9006,0.42696320571573665
3.65,7,95.9789,0.4245074966274558
3.65,8,95.9803,0.4244987885816016
3.65,9,95.9803,0.4244987885816016
3.65,10,95.9803,0.4244987885816016
3.65,11,95.9803,0.4244987885816016
3.65,12,95.9803,0.4244987885816016
3.65,13,95.9803,0.4244987885816016
3.65,14,95.9803,0.4244987885816016
3.65,15,95.9803,0.4244987885816016
3.65,16,95.9803,0.4244987885816016
3.65,17,95.9803,0.4244987885816016
3.65,18,95.9803,0.4244987885816016
3.65,19,95.9803,0.4244987885816016
3.65,20,95.9803,0.4244987885816016
3.65,21,95.9803,0.4244987885816016
3.65,22,95.9803,0.4244987885816016
3.65,23,95.9803,0.4244987885816016
3.65,24,95.9803,0.4244987885816016
3.65,25,95.9803,0.4244987885816016
3.65,26,95.9803,0.4244987885816016
3.65,27,95.9803,0.4244987885816016
3.65,28,95.9803,0.4244987885816016
3.65,29,95.9803,0.4244987885816016
3.65,30,95.9803,0.4244987885816016
3.65,31,95.9803,0.4244987885816016
3.65,32,95.9803,0.4244987885816016
3.65,33,95.9803,0.4244987885816016
3.65,34,95.9803,0.4244987885816016
3.65,35,95.9803,0.4244987885816016
3.65,36,95.9803,0.4244987885816016
3.65,37,95.9803,0.4244987885816016
3.65,38,95.9803,0.4244987885816016
3.65,39,95.9803,0.4244987885816016
3.65,40,95.9803,0.4244987885816016
3.65,41,95.9803,0.4244987885816016
3.65,42,95.9803,0.4244987885816016
3.65,43,95.9803,0.4244987885816016
3.65,44,95.9803,0.4244987885816016
3.65,45,95.9803,0.4244987885816016
3.65,46,95.9803,0.4244987885816016
3.65,47,95.9803,0.4244987885816016
3.65,48,95.9803,0.4244987885816016
3.65,49,95.9803,0.4244987885816016
3.7,0,1.0,0.0
3.7,1,3.6772,0.04939954530169244
3.7,2,13.6301,0.20688523791929647
3.7,3,48.9848,0.7000842331831691
3.7,4,88.1537,0.6231653938349382
3.7,5,95.0379,0.4603516939790069
3.7,6,95.7946,0.435050791057634
3.7,7,95.8448,0.43371849683224184
3.7,8,95.8448,0.43371849683224184
3.7,9,95.8448,0.43371849683224184
3.7,10,95.8448,0.43371849683224184
3.7,11,95.8448,0.43371849683224184
3.7,12,95.8448,0.43371849683224184
3.7,13,95.8448,0.43371849683224184
3.7,14,95.8448,0.43371849683224184
3.7,15,95.8448,0.43371849683224184
3.7,16,95.8448,0.43371849683224184
3.7,17,95.8448,0.43371849683224184
3.7,18,95.8448,0.43371849683224184
3.7,19,95.8448,0.43371849683224184
3.7,20,95.8448,0.43371849683224184
3.7,21,95.8448,0.43371849683224184
3.7,22,95.8448,0.43371849683224184
3.7,23,95.8448,0.43371849683224184
3.7,24,95.8448,0.43371849683224184
3.7,25,95.8448,0.43371849683224184
3.7,26,95.8448,0.43371849683224184
3.7,27,95.8448,0.43371849683224184
3.7,28,95.8448,0.43371849683224184
3.7,29,95.8448,0.43371849683224184
3.7,30,95.8448,0.43371849683224184
